Depreg,Mupreg,Mesreg,Anoreg,Diaocu,Mesocu,Anoocu,Depocu,Mupocu,Edadhom,Edadmuj,Gethom,Getmuj,Nachom,Nacmuj,Ocuhom,Ocumuj,Mever,Anover
1,0101,11,09,3,6,09,1,0101,999,999,9,9,320,320,9712,9711,5,1980
2,0203,5,09,4,2,09,1,0101,18,17,9,9,320,320,6111,9711,7,1980
5,0511,5,10,7,12,09,1,0101,999,999,9,9,99,99,9999,9999,10,1980
1,0101,5,10,8,5,09,1,0101,999,999,9,9,99,99,9999,9999,5,1980
1,0101,12,09,10,7,09,1,0101,22,30,9,9,320,320,9712,7531,11,1980
1,0101,2,10,11,12,09,1,0101,999,999,9,9,99,99,9999,9999,8,1980
5,0513,9,09,17,6,09,1,0101,16,15,9,9,320,320,6111,9999,1,1980
1,0108,8,09,17,6,09,1,0101,19,21,9,9,320,320,9712,9711,7,1980
1,0101,5,09,19,2,09,1,0101,37,30,9,9,320,320,3513,3343,2,1980
1,0101,12,09,19,10,09,1,0101,58,22,9,9,320,320,1219,9711,11,1980
1,0101,5,09,24,3,09,1,0101,25,22,9,9,320,320,9712,3343,12,1980
1,0101,8,09,26,6,09,1,0101,30,23,9,9,320,320,9712,3343,2,1980
1,0101,8,09,26,6,09,1,0101,23,22,9,9,320,320,9999,9999,2,1980
1,0101,6,09,27,2,09,1,0101,999,999,9,9,99,99,7231,2341,10,1980
1,0101,6,10,28,10,09,1,0101,999,999,9,9,99,99,9999,9999,2,1980
1,0101,8,09,29,6,09,1,0101,19,25,9,9,320,320,9712,4311,3,1980
1,0101,6,10,30,11,09,1,0101,999,999,9,9,99,99,9999,9999,3,1980
1,0101,5,09,31,3,09,1,0101,22,16,9,9,320,320,9712,9712,10,1980
1,0101,11,09,1,9,09,1,0101,24,999,9,9,320,320,9712,3343,2,1981
1,0101,9,09,6,8,09,1,0101,16,18,9,9,320,320,9999,9999,9,1981
1,0101,3,10,9,11,09,1,0101,999,999,9,9,99,99,9999,9999,7,1981
9,0904,9,09,13,1,09,1,0101,18,20,9,9,320,320,6111,9999,3,1981
1,0101,7,09,15,5,09,1,0101,999,999,9,9,320,320,2261,2341,10,1981
1,0101,11,09,18,3,09,1,0101,22,50,9,9,320,320,7321,3343,10,1981
3,0301,8,09,20,4,09,1,0101,54,50,2,2,320,320,4311,9999,12,1981
1,0101,6,09,21,4,09,1,0101,22,15,9,9,320,320,6111,9712,10,1981
1,0101,7,09,25,6,09,1,0101,999,21,9,9,320,320,9999,9999,2,1981
12,1216,3,10,28,4,09,1,0101,999,999,9,9,99,99,9999,9999,3,1981
1,0101,11,09,29,7,09,1,0101,21,21,9,9,320,320,9712,2341,9,1981
1,0101,7,09,30,4,09,1,0101,999,999,9,9,320,320,9999,9999,9,1981
3,0308,2,10,30,11,09,1,0101,999,999,9,9,99,99,9999,9999,12,1981
1,0101,5,10,2,4,09,1,0101,999,999,9,9,99,99,9999,9999,11,1982
1,0101,5,09,6,3,09,1,0101,999,999,9,9,320,320,9712,2342,10,1982
1,0101,12,09,6,11,09,1,0101,30,18,9,9,320,320,4311,2341,1,1982
1,0101,9,09,7,7,09,1,0101,20,23,9,9,320,36,9712,9711,2,1982
1,0101,9,09,8,7,09,1,0101,999,21,9,9,320,320,9712,9712,4,1982
1,0101,5,09,10,2,09,1,0101,27,21,9,9,320,320,9999,9712,8,1982
1,0101,6,09,11,3,09,1,0101,40,40,2,2,320,320,9712,9712,8,1982
1,0101,12,09,17,3,09,1,0101,999,999,9,9,35,320,2144,9711,8,1982
1,0101,1,10,17,7,09,1,0101,999,999,9,9,99,99,9999,9999,4,1982
1,0101,5,09,20,1,09,1,0101,23,17,9,9,320,320,9712,9712,1,1982
1,0101,9,09,22,6,09,1,0101,999,999,9,9,320,320,9712,9712,4,1982
1,0101,12,09,23,7,09,1,0101,29,36,9,9,320,320,3412,3343,1,1982
1,0101,7,09,26,5,09,1,0101,23,24,9,9,320,320,9712,9712,1,1982
1,0108,10,09,26,8,09,1,0101,24,16,9,9,320,320,3522,9712,1,1982
1,0101,6,09,28,4,09,1,0101,21,19,9,9,320,320,9999,9999,9,1982
1,0101,6,09,30,3,09,1,0101,48,48,2,2,320,320,9712,4311,12,1982
5,0509,5,09,30,4,09,1,0101,20,20,9,9,320,320,9712,9712,10,1982
1,0101,9,09,31,7,09,1,0101,999,25,9,9,320,320,9999,9999,2,1982
1,0101,7,09,1,6,09,1,0101,23,22,9,9,320,320,9999,9999,12,1983
1,0101,1,10,1,10,09,1,0101,999,999,9,9,99,99,9999,9999,12,1983
1,0101,1,10,4,11,09,1,0101,999,999,9,9,99,99,9999,9999,5,1983
1,0101,5,10,6,11,09,1,0101,999,999,9,9,99,99,9999,9999,12,1983
18,1804,1,10,7,8,09,1,0101,999,999,9,9,99,99,9999,9999,4,1983
1,0103,10,09,8,9,09,1,0101,27,19,2,2,320,320,9211,9711,6,1983
1,0108,7,09,11,5,09,1,0101,47,44,9,9,320,320,9712,9712,7,1983
1,0101,9,09,13,7,09,1,0101,26,18,9,9,320,320,9999,9999,2,1983
1,0101,11,09,13,10,09,1,0101,19,23,9,9,320,320,9999,9999,4,1983
1,0101,5,09,14,4,09,1,0101,22,17,9,9,99,99,310,9712,8,1983
1,0101,7,09,16,3,09,1,0101,47,44,2,2,320,320,9999,9999,2,1983
1,0101,3,10,16,12,09,1,0101,999,999,9,9,99,99,9999,9999,10,1983
1,0101,5,09,17,2,09,1,0101,57,49,2,2,320,50,5221,9712,5,1983
1,0101,9,09,17,7,09,1,0101,999,999,2,2,320,320,9999,9999,11,1983
1,0101,7,09,20,5,09,1,0101,24,18,9,9,320,36,5419,9711,11,1983
1,0101,2,10,21,9,09,1,0101,999,999,9,9,99,99,9999,9999,10,1983
1,0101,9,09,23,7,09,1,0101,49,48,9,9,320,320,4311,3343,5,1983
1,0101,2,10,23,1,09,1,0101,999,999,9,9,99,99,9999,9999,9,1983
1,0101,10,09,25,8,09,1,0101,19,18,9,9,320,320,9998,9711,5,1983
1,0101,3,10,26,11,09,1,0101,999,999,9,9,99,99,9999,9999,8,1983
1,0101,10,09,1,6,09,1,0101,33,29,9,9,320,320,9999,9999,12,1984
1,0101,6,09,2,4,09,1,0101,21,23,9,9,320,320,9712,9712,6,1984
1,0101,7,09,4,5,09,1,0101,26,23,9,9,320,320,9712,9712,3,1984
1,0101,5,09,6,4,09,1,0101,17,18,9,9,320,320,9999,9999,4,1984
19,1903,7,09,6,6,09,1,0101,19,19,9,9,320,320,6111,9711,1,1984
1,0101,10,09,8,6,09,1,0101,24,999,9,9,320,320,6111,9711,8,1984
1,0101,3,10,8,12,09,1,0101,999,999,9,9,99,99,9999,9999,11,1984
1,0101,6,09,9,3,09,1,0101,23,21,9,9,320,320,9998,9711,5,1984
1,0101,3,10,9,12,09,1,0101,999,999,9,9,99,99,9999,9999,10,1984
1,0102,1,10,10,12,09,1,0101,999,999,9,9,99,99,9999,9999,11,1984
6,0602,5,09,12,2,09,1,0101,19,25,9,9,320,320,9998,9711,11,1984
1,0101,11,09,18,5,09,1,0101,25,999,9,9,320,320,9999,9999,8,1984
1,0101,3,10,19,11,09,1,0101,999,999,9,9,99,99,9999,9999,11,1984
1,0101,11,09,21,9,09,1,0101,22,20,9,9,320,320,9712,9711,4,1984
13,1324,9,09,21,8,09,1,0101,54,999,9,9,320,320,9712,9711,8,1984
1,0101,10,09,23,7,09,1,0101,21,25,9,9,320,320,1221,2341,1,1984
12,1213,10,09,23,2,09,1,0101,22,44,9,2,320,320,6111,9711,1,1984
1,0101,9,09,24,7,09,1,0101,23,20,9,9,320,320,9712,9999,9,1984
1,0116,5,09,27,2,09,1,0101,25,17,9,9,320,320,9999,9999,10,1984
22,2214,8,09,28,5,09,1,0101,18,16,9,9,320,320,6111,9711,8,1984
22,2203,5,09,29,1,09,1,0101,999,999,9,9,320,320,9999,9999,11,1984
1,0101,12,09,30,10,09,1,0101,32,23,9,9,320,320,9998,3343,4,1984
1,0101,2,10,30,11,09,1,0101,999,999,9,9,99,99,9999,9999,4,1984
1,0114,5,09,4,3,09,1,0101,29,29,9,9,320,320,9712,9711,2,1985
1,0101,5,10,6,10,09,1,0101,999,999,9,9,99,99,9999,9999,6,1985
1,0101,8,09,7,3,09,1,0101,999,999,9,9,320,320,9712,2221,11,1985
1,0101,2,10,7,9,09,1,0101,999,999,9,9,99,99,9999,9999,6,1985
1,0101,5,10,7,9,09,1,0101,999,999,9,9,99,99,9999,9999,6,1985
1,0101,6,09,9,3,09,1,0101,999,999,9,9,320,320,9712,9712,3,1985
1,0101,5,09,11,3,09,1,0101,45,44,2,9,320,320,9999,9999,11,1985
1,0101,6,09,13,5,09,1,0101,999,36,9,9,320,320,9999,9999,8,1985
6,0613,8,09,13,7,09,1,0101,23,16,9,9,320,320,7112,9711,5,1985
1,0101,7,09,15,5,09,1,0101,22,999,9,9,320,320,9712,9999,5,1985
1,0101,8,09,16,6,09,1,0101,21,19,9,9,320,320,7126,9999,5,1985
5,0501,6,09,16,4,09,1,0101,18,16,9,9,320,320,9999,9999,5,1985
1,0101,2,10,17,11,09,1,0101,999,999,9,9,99,99,9999,9999,4,1985
12,1219,8,09,19,5,09,1,0101,24,22,9,9,320,320,9999,9999,11,1985
1,0101,5,09,20,4,09,1,0101,21,26,9,9,320,320,6111,3343,3,1985
1,0101,7,09,20,5,09,1,0101,999,999,9,9,320,320,5221,9999,7,1985
1,0101,6,09,23,4,09,1,0101,19,16,9,9,320,320,9712,9712,4,1985
1,0101,9,09,23,6,09,1,0101,999,999,9,9,320,320,9712,3343,12,1985
1,0101,6,09,25,2,09,1,0101,25,21,9,9,320,320,9712,9712,11,1985
1,0101,4,09,27,2,09,1,0101,999,999,9,9,320,320,9712,9999,4,1985
1,0101,4,10,27,10,09,1,0101,999,999,9,9,99,99,9999,9999,7,1985
3,0308,6,09,27,2,09,1,0101,999,20,9,9,320,320,9999,9999,9,1985
1,0101,3,09,30,1,09,1,0101,28,26,9,9,320,320,3119,3343,9,1985
1,0101,6,09,30,3,09,1,0101,20,16,9,9,320,320,9712,9712,3,1985
1,0101,2,10,30,10,09,1,0101,999,999,9,9,99,99,9999,9999,7,1985
1,0101,4,10,30,11,09,1,0101,999,999,9,9,99,99,9999,9999,9,1985
1,0101,6,09,2,3,09,1,0101,999,999,9,9,320,320,7231,4311,12,1986
1,0101,11,09,3,4,09,1,0101,21,43,9,9,320,320,4211,9711,2,1986
1,0101,10,09,4,8,09,1,0101,44,44,2,2,320,320,310,2341,10,1986
1,0101,1,10,4,9,09,1,0101,999,999,9,9,99,99,9999,9999,7,1986
11,1101,10,09,4,8,09,1,0101,999,999,9,9,320,320,9999,9999,1,1986
1,0101,1,10,5,10,09,1,0101,999,999,9,9,99,99,9999,9999,5,1986
1,0101,9,09,6,8,09,1,0101,20,24,9,9,320,320,9999,9999,12,1986
1,0101,6,10,6,8,09,1,0101,999,999,9,9,99,99,9999,9999,6,1986
1,0113,11,09,6,10,09,1,0101,49,30,2,9,320,320,6111,9711,4,1986
1,0101,7,09,10,3,09,1,0101,43,15,9,9,320,320,9999,9999,11,1986
1,0101,3,10,10,7,09,1,0101,999,999,9,9,99,99,9999,9999,5,1986
1,0101,12,09,12,11,09,1,0101,24,999,9,9,320,320,2142,2341,7,1986
1,0101,11,09,14,9,09,1,0101,23,23,9,9,320,320,9712,2341,9,1986
1,0101,9,09,15,7,09,1,0101,999,999,9,9,320,320,9999,9999,9,1986
1,0101,11,09,17,9,09,1,0101,999,999,9,9,320,320,9999,9999,8,1986
1,0101,3,10,18,12,09,1,0101,999,999,9,9,99,99,9999,9999,12,1986
3,0309,6,09,19,2,09,1,0101,20,20,9,9,320,320,9712,9712,8,1986
1,0101,8,09,23,6,09,1,0101,20,20,9,9,320,320,9712,9712,2,1986
5,0506,10,09,23,7,09,1,0101,25,20,9,9,320,320,9999,9999,9,1986
1,0101,5,09,26,1,09,1,0101,21,17,9,9,320,320,9999,9999,11,1986
1,0101,6,09,26,3,09,1,0101,22,27,9,9,320,320,9999,9999,7,1986
1,0101,8,09,26,5,09,1,0101,999,999,9,9,320,320,9999,9999,3,1986
1,0101,2,10,28,7,09,1,0101,999,999,9,9,99,99,9999,9999,5,1986
1,0101,11,09,30,9,09,1,0101,23,24,9,9,320,320,2141,1219,2,1986
1,0101,4,10,30,9,09,1,0101,999,999,9,9,99,99,9999,9999,2,1986
1,0101,7,09,3,6,09,1,0101,29,18,9,9,320,320,9712,9712,5,1987
1,0101,12,09,3,11,09,1,0101,26,20,9,9,320,320,9712,5221,7,1987
1,0101,2,10,3,12,09,1,0101,999,999,9,9,99,99,9999,9999,1,1987
12,1216,3,09,4,2,09,1,0101,999,999,9,9,320,320,9999,9999,5,1987
1,0101,12,09,6,10,09,1,0101,999,999,9,9,320,320,9712,9711,9,1987
1,0101,11,09,8,10,09,1,0101,30,20,9,9,320,320,2141,9712,5,1987
1,0101,12,09,8,7,09,1,0101,999,21,9,9,320,320,9998,3343,12,1987
1,0101,4,10,8,12,09,1,0101,999,999,9,9,99,99,9999,9999,6,1987
1,0101,11,09,9,9,09,1,0101,23,25,9,9,320,320,9999,2341,7,1987
1,0101,12,09,9,10,09,1,0101,25,22,9,9,320,320,9712,9712,3,1987
1,0106,12,09,11,8,09,1,0101,999,999,2,9,320,320,9999,9999,7,1987
1,0101,6,09,12,5,09,1,0101,39,20,9,9,320,320,5221,9712,3,1987
1,0101,9,09,12,3,09,1,0101,24,20,9,9,53,320,9998,3343,4,1987
1,0101,10,09,13,5,09,1,0101,16,15,9,9,320,320,9712,9712,10,1987
1,0101,10,09,13,7,09,1,0101,41,27,9,9,320,320,5221,9712,10,1987
1,0101,12,09,13,10,09,1,0101,25,26,9,9,320,320,9712,9712,9,1987
1,0101,11,09,15,10,09,1,0101,999,999,2,2,320,320,3153,3343,10,1987
1,0101,2,10,16,11,09,1,0101,999,999,9,9,99,99,9999,9999,10,1987
1,0101,8,09,17,7,09,1,0101,20,25,9,9,320,320,9999,9999,3,1987
1,0108,3,10,17,12,09,1,0101,999,999,9,9,99,99,9999,9999,2,1987
1,0101,10,09,19,6,09,1,0101,43,38,2,2,320,320,9712,9712,6,1987
1,0101,10,09,22,7,09,1,0101,999,32,9,9,320,320,9999,9999,3,1987
5,0501,5,09,23,1,09,1,0101,53,45,2,2,320,320,3431,9712,4,1987
1,0108,5,09,26,2,09,1,0101,23,23,9,9,320,320,9712,9712,11,1987
1,0106,11,09,27,7,09,1,0101,26,999,9,2,320,320,9999,9999,5,1987
1,0101,6,09,28,4,09,1,0101,24,21,9,9,320,320,9999,9999,1,1987
1,0103,3,10,28,9,09,1,0101,999,999,9,9,99,99,9999,9999,12,1987
1,0101,7,09,29,5,09,1,0101,999,999,9,9,320,35,9999,9999,7,1987
1,0101,10,09,29,7,09,1,0101,28,22,9,9,320,320,9999,9999,4,1987
1,0112,9,09,29,5,09,1,0101,41,38,2,2,320,320,9999,9711,10,1987
1,0101,7,09,30,3,09,1,0101,999,999,9,9,320,320,5221,9712,12,1987
1,0101,2,10,30,11,09,1,0101,999,999,9,9,99,99,9999,9999,7,1987
1,0101,5,10,30,10,09,1,0101,999,999,9,9,99,99,9999,9999,7,1987
1,0101,5,10,30,4,09,1,0101,999,999,9,9,99,99,9999,9999,5,1987
1,0101,6,09,31,3,09,1,0101,999,999,9,2,320,320,4321,9999,10,1987
1,0101,5,10,1,9,09,1,0101,999,999,9,9,99,99,9999,9999,2,1988
1,0101,2,10,2,12,09,1,0101,999,999,9,9,99,99,9999,9999,2,1988
1,0101,2,10,5,10,09,1,0101,999,999,9,9,99,99,9999,9999,5,1988
1,0101,4,09,6,2,09,1,0101,999,999,9,9,320,320,2341,4311,6,1988
1,0101,4,09,6,3,09,1,0101,999,999,2,2,320,320,9999,9999,7,1988
1,0101,5,09,6,3,09,1,0101,999,999,9,9,320,320,9999,9999,12,1988
1,0101,6,09,10,3,09,1,0101,31,999,9,9,320,76,9999,9999,12,1988
1,0101,7,09,10,3,09,1,0101,25,21,9,9,320,320,9712,9712,7,1988
1,0101,11,09,10,9,09,1,0101,25,18,9,9,320,320,3412,2342,8,1988
1,0105,11,09,10,7,09,1,0101,999,999,2,2,320,320,9999,9999,7,1988
1,0101,12,09,11,9,09,1,0101,45,24,9,9,320,320,9999,9999,8,1988
1,0101,1,10,11,12,09,1,0101,999,999,9,9,99,99,9999,9999,10,1988
1,0101,5,09,13,3,09,1,0101,17,15,9,9,320,320,9999,9999,8,1988
1,0101,1,10,13,5,09,1,0101,999,999,9,9,99,99,9999,9999,7,1988
1,0101,4,09,14,1,09,1,0101,36,42,9,9,320,320,8322,4131,4,1988
1,0101,8,09,14,7,09,1,0101,20,18,9,9,320,320,9712,9712,8,1988
1,0101,10,09,14,7,09,1,0101,19,17,9,9,320,320,9712,3343,12,1988
1,0101,12,09,14,10,09,1,0101,999,999,9,9,320,99,9999,9999,2,1988
5,0501,10,09,14,7,09,1,0101,20,18,9,9,320,320,9999,9999,11,1988
1,0101,7,09,15,5,09,1,0101,21,16,9,9,320,320,9999,9999,6,1988
1,0101,7,09,20,2,09,1,0101,999,999,9,9,320,320,5249,9711,5,1988
14,1406,3,09,20,2,09,1,0101,39,45,1,1,320,320,5221,9711,9,1988
22,2203,7,09,20,3,09,1,0101,999,999,9,9,99,99,9999,9999,7,1988
1,0101,7,09,22,6,09,1,0101,39,39,2,2,320,320,9999,9999,9,1988
1,0101,9,09,22,6,09,1,0101,28,21,9,9,320,320,9712,9712,10,1988
1,0101,12,09,22,9,09,1,0101,21,999,9,9,320,320,9999,9999,10,1988
1,0108,8,09,22,5,09,1,0101,23,23,9,9,320,320,9712,9712,10,1988
1,0101,7,09,24,6,09,1,0101,18,18,9,9,320,320,9712,9712,9,1988
3,0306,9,09,24,6,09,1,0101,25,22,9,9,320,320,6111,5242,11,1988
1,0101,6,09,26,5,09,1,0101,45,47,2,2,320,320,3412,3343,11,1988
1,0101,9,09,27,8,09,1,0101,22,23,9,9,320,320,9712,9712,12,1988
1,0101,2,10,27,9,09,1,0101,999,999,9,9,99,99,9999,9999,7,1988
1,0101,4,09,28,1,09,1,0101,28,26,9,9,320,320,9999,9999,2,1988
1,0101,7,09,28,4,09,1,0101,20,14,9,9,320,320,6111,9711,9,1988
1,0101,7,09,29,4,09,1,0101,22,18,9,9,320,320,8332,9712,12,1988
1,0101,6,10,30,4,09,1,0101,999,999,9,9,99,99,9999,9999,5,1988
2,0207,3,10,30,11,09,1,0101,999,999,9,9,99,99,9999,9999,10,1988
1,0101,9,09,1,7,09,1,0101,34,26,9,9,320,320,9712,2341,7,1989
1,0101,11,09,1,9,09,1,0101,22,22,9,9,320,320,5221,9712,12,1989
1,0101,11,09,1,9,09,1,0101,20,36,9,9,320,68,9712,9712,7,1989
1,0101,9,09,2,4,09,1,0101,19,22,9,9,320,320,9712,9712,4,1989
1,0101,12,09,2,10,09,1,0101,25,22,9,9,320,320,3522,3119,11,1989
1,0101,11,09,3,6,09,1,0101,22,18,9,9,320,320,9712,9712,5,1989
1,0101,12,09,3,8,09,1,0101,24,31,9,9,320,320,9712,3343,5,1989
1,0108,10,09,4,6,09,1,0101,30,39,9,9,320,320,9712,3412,11,1989
1,0101,5,09,6,3,09,1,0101,999,999,9,9,320,320,9712,9712,6,1989
1,0101,6,09,6,4,09,1,0101,20,17,9,9,320,320,9999,9999,5,1989
1,0103,2,09,6,1,09,1,0101,42,45,9,9,320,320,8322,9711,4,1989
1,0101,3,09,8,1,09,1,0101,999,999,9,9,320,320,3314,9712,12,1989
6,0614,1,10,8,9,09,1,0101,999,999,9,9,99,99,9999,9999,12,1989
20,2001,3,09,9,2,09,1,0101,21,19,9,9,320,320,5221,9999,7,1989
1,0101,5,09,10,2,09,1,0101,999,22,9,9,320,320,3322,9711,12,1989
1,0101,12,09,10,9,09,1,0101,22,21,9,9,320,320,9712,9712,6,1989
1,0101,12,09,12,6,09,1,0101,18,18,9,9,320,320,9999,9999,7,1989
1,0101,11,09,14,9,09,1,0101,26,21,9,9,320,320,5221,3343,6,1989
1,0101,9,09,16,7,09,1,0101,999,999,9,9,320,320,9712,9712,8,1989
1,0101,12,09,16,11,09,1,0101,27,24,9,9,320,320,7231,9712,1,1989
5,0502,12,09,16,10,09,1,0101,21,18,9,9,320,320,9999,9999,12,1989
1,0108,3,09,16,2,09,1,0101,20,16,9,9,320,320,9712,9712,8,1989
1,0101,5,09,17,4,09,1,0101,43,24,9,9,320,320,9999,9999,3,1989
1,0101,12,09,17,11,09,1,0101,28,24,9,9,320,320,2264,3343,12,1989
2,0207,5,09,20,3,09,1,0101,46,999,2,2,320,320,6111,9711,11,1989
1,0101,3,10,21,12,09,1,0101,999,999,9,9,99,99,9999,9999,10,1989
1,0101,9,09,22,6,09,1,0101,19,15,9,9,320,320,4131,9712,8,1989
12,1214,3,10,23,11,09,1,0101,999,999,9,9,99,99,9999,9999,5,1989
1,0101,10,09,24,7,09,1,0101,45,46,2,9,320,320,9999,9999,7,1989
1,0114,1,10,24,7,09,1,0101,999,999,9,9,99,99,9999,9999,4,1989
1,0101,5,09,25,3,09,1,0101,27,30,9,9,320,320,9712,9711,6,1989
1,0101,1,10,26,8,09,1,0101,999,999,9,9,99,99,9999,9999,5,1989
1,0101,3,10,26,11,09,1,0101,999,999,9,9,99,99,9999,9999,10,1989
12,1201,11,09,26,10,09,1,0101,53,38,2,2,320,320,8322,9712,12,1989
1,0101,8,09,28,5,09,1,0101,25,20,9,9,320,320,2341,2341,12,1989
1,0101,9,09,28,8,09,1,0101,21,20,9,9,320,320,4311,3343,2,1989
1,0113,8,09,28,7,09,1,0101,999,18,2,9,320,320,4311,9712,3,1989
1,0108,12,09,28,9,09,1,0101,24,22,9,9,320,320,3142,3343,12,1989
1,0101,7,09,29,5,09,1,0101,44,38,9,9,320,37,2611,9711,3,1989
1,0101,7,09,29,5,09,1,0101,31,20,9,9,320,320,9999,9999,11,1989
1,0101,5,09,30,1,09,1,0101,25,33,9,9,320,320,9333,9711,11,1989
1,0101,6,09,1,4,09,1,0101,999,999,2,2,320,320,7231,9712,12,1990
1,0101,1,10,1,9,09,1,0101,999,999,9,9,99,99,9999,9999,7,1990
1,0101,8,09,2,2,09,1,0101,19,19,9,9,320,320,9999,9999,5,1990
1,0101,9,09,2,6,09,1,0101,30,25,9,9,320,320,9998,9712,6,1990
1,0101,10,09,2,6,09,1,0101,31,20,9,9,320,320,9712,3343,10,1990
1,0101,4,10,3,12,09,1,0101,999,999,9,9,99,99,9999,9999,8,1990
22,2201,8,09,4,6,09,1,0101,28,23,9,9,320,320,9712,9999,2,1990
5,0506,3,10,5,10,09,1,0101,999,999,9,9,99,99,9999,9999,8,1990
22,2214,4,09,6,3,09,1,0101,17,15,9,9,320,320,6111,9711,3,1990
1,0101,6,09,7,4,09,1,0101,999,999,2,2,320,320,9999,9999,3,1990
1,0101,11,09,8,5,09,1,0101,26,23,9,9,320,320,9712,9711,10,1990
1,0101,1,10,8,12,09,1,0101,999,999,9,9,99,99,9999,9999,12,1990
1,0101,4,09,10,3,09,1,0101,35,16,9,9,320,320,9211,9712,9,1990
1,0101,5,09,10,2,09,1,0101,999,999,9,9,320,320,9712,9712,4,1990
1,0101,9,09,10,6,09,1,0101,45,31,9,9,320,320,2341,9711,7,1990
1,0101,9,09,10,3,09,1,0101,999,999,9,9,320,320,9712,9712,3,1990
1,0108,11,09,11,8,09,1,0101,18,19,9,9,320,320,9712,9711,11,1990
1,0101,4,09,12,2,09,1,0101,19,999,9,2,320,320,7534,9999,9,1990
1,0101,9,09,13,7,09,1,0101,999,41,9,9,320,320,7212,8152,11,1990
1,0101,12,09,13,10,09,1,0101,999,999,9,9,320,320,9712,9712,1,1990
1,0101,6,10,15,6,09,1,0101,999,999,9,9,99,99,9999,9999,5,1990
10,1020,8,09,18,6,09,1,0101,39,35,2,2,320,320,9712,9711,8,1990
1,0101,9,09,19,3,09,1,0101,999,999,9,9,320,320,9999,9999,12,1990
1,0101,3,10,20,11,09,1,0101,999,999,9,9,99,99,9999,9999,4,1990
21,2107,2,10,20,11,09,1,0101,999,999,9,9,99,99,9999,9999,1,1990
1,0101,6,09,24,4,09,1,0101,18,19,9,9,320,320,9999,9999,10,1990
1,0101,7,09,24,4,09,1,0101,999,999,9,9,320,320,9712,9712,1,1990
22,2212,2,10,25,9,09,1,0101,999,999,9,9,99,99,9999,9999,7,1990
1,0101,6,09,26,3,09,1,0101,999,999,9,9,320,32,9999,9999,6,1990
1,0101,7,09,26,5,09,1,0101,999,999,2,2,320,320,9712,9712,8,1990
1,0101,11,09,26,8,09,1,0101,24,16,9,9,320,320,8342,7531,8,1990
1,0101,3,10,28,1,09,1,0101,999,999,9,9,99,99,9999,9999,5,1990
1,0116,3,10,28,8,09,1,0101,999,999,9,9,99,99,9999,9999,11,1990
1,0101,8,09,29,6,09,1,0101,27,23,9,9,320,31,1219,2656,8,1990
1,0101,6,09,30,4,09,1,0101,26,27,9,9,320,320,2131,2632,11,1990
1,0101,3,10,31,8,09,1,0101,999,999,9,9,99,99,9999,9999,3,1990
19,1904,9,09,1,6,09,1,0101,23,17,9,9,320,320,9211,9711,11,1991
1,0101,6,09,3,2,09,1,0101,18,20,9,9,320,320,9712,9712,6,1991
1,0101,3,10,3,12,09,1,0101,999,999,9,9,99,99,9999,9999,8,1991
1,0101,3,09,4,2,09,1,0101,44,20,9,9,31,320,9998,9711,1,1991
1,0101,11,09,5,6,09,1,0101,24,18,9,9,320,32,2511,9712,3,1991
1,0101,12,09,5,6,09,1,0101,29,18,9,9,320,320,9999,9999,11,1991
1,0101,9,09,6,7,09,1,0101,50,49,9,9,320,320,5221,9711,10,1991
5,0513,4,09,6,2,09,1,0101,20,19,9,9,320,320,9999,9999,6,1991
1,0117,10,09,6,2,09,1,0101,25,21,9,9,320,320,9999,9999,10,1991
1,0101,8,09,8,7,09,1,0101,17,17,9,9,320,320,7536,7531,11,1991
10,1004,10,09,9,7,09,1,0101,43,43,2,2,320,320,9712,9712,11,1991
1,0117,5,10,13,7,09,1,0101,999,999,9,9,99,99,9999,9999,5,1991
1,0101,9,09,14,7,09,1,0101,24,24,9,9,320,320,9999,9999,5,1991
1,0101,3,10,15,10,09,1,0101,999,999,9,9,99,99,9999,9999,7,1991
10,1015,5,10,15,6,09,1,0101,999,999,9,9,99,99,9999,9999,5,1991
1,0101,10,09,16,9,09,1,0101,19,19,9,9,320,320,5249,9712,7,1991
1,0101,5,10,17,11,09,1,0101,999,999,9,9,99,99,9999,9999,6,1991
1,0101,7,09,18,6,09,1,0101,18,19,9,9,320,320,9712,9712,9,1991
1,0101,12,09,18,6,09,1,0101,38,37,9,9,320,320,9999,9999,2,1991
1,0101,3,10,18,11,09,1,0101,999,999,9,9,99,99,9999,9999,8,1991
1,0101,5,09,19,2,09,1,0101,999,999,9,9,320,320,4131,9712,11,1991
1,0101,8,09,20,7,09,1,0101,22,23,9,9,320,320,9712,9712,11,1991
1,0101,6,09,21,5,09,1,0101,16,22,2,9,320,320,3412,3343,5,1991
10,1001,12,09,21,7,09,1,0101,999,22,9,9,320,320,9999,9999,7,1991
1,0101,10,09,23,9,09,1,0101,999,999,9,9,320,320,5221,2653,4,1991
5,0506,12,09,23,7,09,1,0101,31,28,9,9,320,320,9999,9999,7,1991
1,0101,3,10,26,11,09,1,0101,999,999,9,9,99,99,9999,9999,4,1991
1,0101,6,09,27,5,09,1,0101,21,23,9,9,320,320,9712,9712,2,1991
1,0101,7,09,27,5,09,1,0101,22,21,9,9,320,320,5221,9712,11,1991
1,0101,10,09,27,8,09,1,0101,22,18,9,9,320,320,9712,9712,6,1991
4,0406,6,09,27,1,09,1,0101,50,48,1,1,320,320,9211,9711,6,1991
