DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,GETHOM,GETMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,OCUHOM,OCUMUJ
1,0101,8,2012,28,2,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,8,2012,28,6,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,8,2012,29,3,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,8,2012,29,5,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2012,1,6,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2012,1,6,1,0101,999,52,9,2,320,320,9,9,9712,9712
1,0101,9,2012,2,7,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2012,3,4,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2012,3,8,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2012,4,7,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2012,6,6,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2012,6,8,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2012,6,8,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2012,7,8,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2012,10,2,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2012,10,7,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2012,12,7,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2012,13,7,1,0101,999,999,9,9,320,720,9,9,9712,9712
1,0101,9,2012,14,6,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2012,16,8,1,0101,999,999,9,9,320,222,9,9,9712,9712
1,0101,9,2012,17,5,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2012,18,7,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2012,20,4,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2012,23,6,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2012,23,7,1,0101,999,999,9,9,320,320,9,1,9712,9712
1,0101,9,2012,26,7,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2012,26,7,1,0101,999,999,9,9,320,720,9,9,9712,9712
1,0101,9,2012,30,4,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2012,30,5,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2012,31,7,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2012,3,7,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2012,3,9,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2012,4,7,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2012,6,8,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2012,8,5,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2012,9,1,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2012,14,6,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2012,17,7,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2012,18,4,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2012,19,4,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2012,19,9,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2012,20,2,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2012,21,9,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2012,22,8,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2012,23,8,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2012,24,8,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2012,25,7,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2012,28,5,1,0101,999,999,9,9,320,9999,9,9,9712,9712
1,0101,10,2012,30,8,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2012,30,8,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2012,31,1,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2012,2,2,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2012,2,8,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2012,2,10,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2012,3,7,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2012,3,9,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2012,5,6,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2012,8,8,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2012,10,9,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2012,15,5,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2012,15,6,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2012,17,9,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2012,17,9,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2012,20,9,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2012,24,9,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2012,26,4,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2012,27,8,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2012,27,9,1,0101,999,999,9,9,320,222,9,9,9712,9712
1,0101,11,2012,28,5,1,0101,999,999,9,9,320,320,9,1,9712,9712
1,0101,11,2012,30,7,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,12,2012,1,8,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,12,2012,1,10,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,12,2012,3,8,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,12,2012,4,9,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,12,2012,5,3,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,12,2012,5,9,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,12,2012,7,9,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,12,2012,9,2,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,12,2012,15,10,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,12,2012,17,9,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,12,2012,24,9,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,12,2012,26,1,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,12,2012,30,8,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,12,2012,31,5,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,12,2012,31,10,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0104,4,2012,14,3,1,0101,999,29,9,2,320,320,9,9,9712,9712
1,0104,4,2013,5,11,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0108,3,2012,23,1,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0108,4,2012,15,3,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0108,4,2013,17,2,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0108,5,2012,30,4,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0108,6,2012,30,4,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0108,7,2012,26,1,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0108,9,2012,25,7,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0109,8,2012,12,7,1,0101,999,27,9,1,320,320,9,4,9712,9712
1,0114,6,2013,12,9,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0115,1,2013,26,10,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0115,3,2013,4,12,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0115,12,2012,10,9,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0116,4,2013,18,2,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0117,3,2013,8,10,1,0101,999,999,9,9,320,320,9,9,9712,9712
2,0207,8,2012,9,8,1,0101,999,999,9,9,320,320,9,9,9712,9712
3,0308,10,2012,10,8,1,0101,999,999,9,9,320,320,9,9,9712,9712
5,0501,5,2012,13,3,1,0101,999,999,9,9,320,320,9,9,9712,9712
5,0502,10,2012,31,8,1,0101,999,999,9,9,320,320,9,9,9712,9712
5,0505,9,2012,13,6,1,0101,999,999,9,9,320,320,9,9,9712,9712
6,0601,6,2013,23,8,1,0101,999,999,9,9,320,320,9,9,9712,9712
9,0901,7,2012,28,6,1,0101,999,999,9,9,320,320,9,9,9712,9712
16,1601,1,2013,1,3,1,0101,999,999,9,9,320,320,9,9,9712,9712
16,1601,3,2013,2,5,1,0101,999,999,9,9,320,320,9,9,9712,9712
20,2011,4,2012,16,2,1,0101,999,999,9,9,320,320,9,9,9712,9712
22,2207,9,2012,8,8,1,0101,999,999,9,9,320,320,9,9,9712,9712
22,2212,4,2013,16,10,1,0101,999,999,9,9,320,320,9,9,9712,9712
22,2212,10,2012,26,9,1,0101,999,999,9,9,320,320,9,9,9712,9712
2,0201,10,2012,14,8,2,0201,999,999,9,9,320,320,9,9,9712,9712
2,0207,1,2013,29,11,2,0201,999,999,2,2,320,320,9,1,9712,9712
2,0207,6,2012,14,5,2,0201,999,999,9,9,320,320,9,9,9712,9712
2,0207,10,2012,2,8,2,0201,999,31,9,9,320,320,9,1,9712,9712
1,0101,4,2012,1,3,3,0301,999,999,9,9,320,320,9,9,9712,9712
4,0401,7,2012,19,4,4,0401,999,999,9,9,320,320,9,9,9712,9712
4,0401,12,2012,7,11,4,0401,999,999,9,9,320,320,9,9,9712,9712
5,0501,6,2012,27,4,5,0501,999,999,9,9,320,320,9,9,9712,9712
5,0501,7,2012,4,6,5,0501,999,999,2,9,320,320,9,9,9712,9712
5,0511,12,2012,7,5,5,0501,999,999,9,9,320,320,9,9,9712,9712
6,0601,5,2012,27,3,6,0601,999,999,9,9,320,320,9,9,9712,9712
6,0601,11,2012,23,11,6,0601,999,999,9,9,320,320,9,9,9712,9712
6,0602,1,2013,30,11,6,0601,999,999,9,9,320,320,9,9,9712,9712
6,0602,8,2012,28,6,6,0601,999,999,9,9,320,320,9,9,9712,9712
7,0710,4,2013,4,10,7,0701,999,999,9,9,320,320,9,9,9712,9712
8,0801,6,2012,2,2,8,0801,999,999,9,9,320,320,9,9,9712,9712
9,0901,2,2013,30,7,8,0801,999,999,9,9,320,320,9,9,9712,9712
1,0101,4,2013,22,2,9,0901,999,999,9,9,320,320,9,9,9712,9712
9,0901,2,2013,3,9,9,0901,999,999,9,9,320,320,9,9,9712,9712
9,0901,3,2013,25,9,9,0901,999,999,9,9,320,320,9,9,9712,9712
9,0901,4,2013,2,8,9,0901,999,999,9,9,320,320,9,9,9712,9712
9,0901,4,2013,8,10,9,0901,999,999,9,9,320,320,9,9,9712,9712
9,0901,7,2012,2,5,9,0901,999,29,9,2,320,320,9,9,9712,9712
9,0901,7,2012,27,6,9,0901,999,999,9,9,320,320,9,9,9712,9712
9,0901,10,2012,17,7,9,0901,999,999,9,9,320,320,9,9,9712,9712
9,0901,10,2012,23,5,9,0901,999,999,9,9,320,320,9,9,9712,9712
9,0901,10,2012,31,7,9,0901,999,999,9,9,320,320,9,9,9712,9712
9,0901,11,2012,22,10,9,0901,999,999,9,9,320,320,9,9,9712,9712
9,0901,11,2012,29,8,9,0901,999,999,9,9,320,320,9,9,9712,9712
9,0901,12,2012,16,3,9,0901,999,999,9,9,320,320,9,9,9712,9712
9,0909,1,2013,21,8,9,0901,999,999,9,9,320,320,9,9,9712,9712
9,0923,8,2012,16,3,9,0901,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2012,21,8,10,1001,999,999,9,9,320,320,9,9,9712,9712
9,0901,1,2013,22,5,10,1001,999,999,9,9,320,320,9,9,9712,9712
10,1001,3,2012,23,2,10,1001,999,999,9,9,320,320,9,9,9712,9712
10,1001,3,2013,20,12,10,1001,999,999,9,9,320,320,9,9,9712,9712
10,1001,5,2012,19,4,10,1001,999,999,9,9,320,320,9,9,9712,9712
10,1001,8,2012,6,7,10,1001,999,999,9,9,320,320,9,9,9712,9712
10,1001,11,2012,23,10,10,1001,999,999,9,9,320,320,9,9,9712,9712
10,1003,1,2013,12,6,10,1001,999,999,9,9,320,320,9,1,9712,9712
10,1004,11,2012,20,7,10,1001,999,999,9,9,320,320,9,9,9712,9712
10,1008,2,2012,26,1,10,1001,999,999,9,9,320,320,9,9,9712,9712
10,1010,4,2012,22,3,10,1001,999,999,9,9,320,320,9,9,9712,9712
10,1017,2,2013,25,10,10,1001,999,999,9,9,320,320,9,9,9712,9712
10,1017,8,2012,8,5,10,1001,999,999,9,9,320,320,9,9,9712,9712
5,0502,10,2012,27,7,11,1101,999,999,9,9,320,320,9,9,9712,9712
11,1101,12,2012,16,10,11,1101,999,999,9,9,320,320,9,9,9712,9712
11,1102,11,2012,16,1,11,1101,999,999,9,9,320,320,9,1,9712,9712
11,1105,6,2012,18,5,11,1101,999,999,9,9,320,320,9,9,9712,9712
12,1201,5,2012,28,2,12,1201,999,999,9,9,320,320,9,9,9712,9712
12,1201,6,2012,9,5,12,1201,999,999,2,2,320,320,9,9,9712,9712
13,1301,3,2012,13,2,13,1301,999,999,9,9,320,320,9,9,9712,9712
13,1301,6,2012,4,5,13,1301,999,999,9,9,320,320,9,1,9712,9712
1,0101,6,2013,23,3,14,1401,999,999,9,9,320,320,9,9,9712,9712
1,0115,5,2012,23,3,14,1401,999,999,9,9,320,320,9,9,9712,9712
16,1601,1,2013,17,9,16,1601,999,999,9,9,320,320,9,9,9712,9712
16,1601,1,2013,21,11,16,1601,999,999,1,2,320,320,9,9,9712,9712
16,1601,3,2013,10,12,16,1601,999,999,9,9,320,320,9,9,9712,9712
16,1601,6,2012,16,3,16,1601,999,999,9,9,320,320,9,9,9712,9712
16,1601,7,2012,10,4,16,1601,999,999,9,9,320,320,9,9,9712,9712
16,1601,7,2012,10,5,16,1601,999,999,9,9,320,320,9,9,9712,9712
16,1601,7,2012,20,3,16,1601,999,999,9,9,320,320,9,9,9712,9712
16,1601,7,2012,20,6,16,1601,999,999,9,9,320,320,9,9,9712,9712
16,1601,7,2012,21,5,16,1601,999,999,9,9,320,320,9,9,9712,9712
16,1601,10,2012,6,8,16,1601,999,37,9,2,320,320,9,5,9712,9712
16,1601,12,2012,3,7,16,1601,999,999,9,9,320,320,9,9,9712,9712
16,1601,12,2012,23,11,16,1601,999,999,9,9,320,320,9,9,9712,9712
16,1613,2,2013,21,12,16,1601,999,999,9,9,320,320,9,1,9712,9712
17,1701,2,2013,14,12,17,1701,999,999,9,9,320,320,9,9,9712,9712
1,0101,6,2012,20,4,18,1801,999,999,9,9,320,320,9,9,9712,9712
1,0101,7,2012,12,3,18,1801,999,999,9,9,320,320,9,9,9712,9712
5,0501,1,2013,8,10,18,1801,999,999,9,9,320,320,9,9,9712,9712
18,1805,11,2012,27,7,19,1901,999,999,9,9,320,320,9,9,9712,9712
19,1901,1,2013,2,4,19,1901,999,999,9,9,320,320,9,9,9712,9712
19,1901,4,2013,29,11,19,1901,999,999,9,9,320,320,9,9,9712,9712
19,1901,5,2012,29,2,19,1901,999,999,9,9,320,320,9,9,9712,9712
19,1901,7,2012,2,4,19,1901,999,999,9,9,320,320,9,9,9712,9712
19,1901,7,2012,10,5,19,1901,999,999,9,9,320,320,9,9,9712,9712
19,1901,7,2012,21,6,19,1901,999,999,9,9,320,320,9,9,9712,9712
19,1901,12,2012,3,12,19,1901,999,34,9,2,320,320,9,9,9712,9712
19,1903,2,2013,6,11,19,1901,999,999,9,9,320,320,9,9,9712,9712
1,0101,12,2012,26,4,20,2001,999,999,9,9,320,320,9,9,9712,9712
1,0115,4,2013,17,12,20,2001,999,999,9,9,320,320,9,9,9712,9712
21,2101,1,2013,3,12,21,2101,999,999,9,9,320,320,9,9,9712,9712
21,2101,2,2012,12,1,21,2101,999,999,9,9,320,320,9,9,9712,9712
21,2101,3,2012,19,1,21,2101,999,999,9,9,320,320,9,9,9712,9712
21,2101,3,2013,2,10,21,2101,999,999,9,9,320,320,9,9,9712,9712
21,2101,3,2013,22,10,21,2101,999,999,9,9,320,320,9,9,9712,9712
21,2101,4,2012,7,3,21,2101,999,999,9,9,320,320,9,9,9712,9712
21,2101,5,2012,21,3,21,2101,999,999,9,9,320,320,9,9,9712,9712
21,2101,7,2012,29,3,21,2101,999,999,9,9,320,320,9,9,9712,9712
21,2101,8,2012,17,7,21,2101,999,999,9,9,320,320,9,9,9712,9712
21,2101,10,2012,5,10,21,2101,999,999,9,9,320,320,9,9,9712,9712
1,0101,5,2012,13,4,22,2201,999,999,2,2,320,320,9,9,9712,9712
1,0101,7,2012,25,5,22,2201,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2012,26,6,22,2201,999,999,9,9,320,320,9,9,9712,9712
1,0101,7,2012,12,6,5,0502,999,999,9,9,320,320,9,9,9712,9712
5,0502,6,2012,26,4,5,0502,999,999,9,9,320,320,9,9,9712,9712
5,0502,7,2012,10,4,5,0502,999,999,9,9,320,320,9,9,9712,9712
5,0502,7,2012,28,3,5,0502,999,999,9,9,320,320,9,9,9712,9712
5,0502,10,2012,12,6,5,0502,999,999,9,9,320,320,9,9,9712,9712
5,0502,10,2012,17,9,5,0502,999,999,9,9,320,320,9,9,9712,9712
5,0504,12,2012,17,9,5,0502,999,999,9,9,320,320,9,9,9712,9712
14,1403,1,2013,25,11,14,1403,999,999,9,9,320,320,9,9,9712,9712
1,0108,11,2012,5,1,17,1703,999,999,9,9,320,320,9,9,9712,9712
17,1701,7,2012,8,3,17,1703,999,999,9,9,320,320,9,9,9712,9712
20,2004,1,2013,3,8,20,2004,999,999,9,9,320,320,9,9,9712,9712
17,1705,3,2012,20,1,17,1705,999,999,9,9,320,320,9,9,9712,9712
2,0206,8,2012,14,5,2,0206,999,999,9,9,320,320,9,1,9712,9712
1,0101,3,2013,13,8,1,0108,999,999,9,9,320,320,9,9,9712,9712
1,0101,6,2012,27,3,1,0108,999,999,9,9,320,320,9,9,9712,9712
1,0101,8,2012,28,2,1,0108,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2012,26,3,1,0108,999,999,9,9,320,320,9,9,9712,9712
1,0101,12,2012,20,8,1,0108,999,999,9,9,320,320,9,9,9712,9712
1,0108,1,2013,11,9,1,0108,999,999,9,9,320,320,9,9,9712,9712
1,0108,1,2013,22,8,1,0108,999,999,9,9,320,320,9,9,9712,9712
1,0108,1,2013,27,9,1,0108,999,999,9,9,320,320,9,9,9712,9712
1,0108,6,2012,3,2,1,0108,999,999,9,9,320,320,9,9,9712,9712
1,0108,6,2013,29,10,1,0108,999,999,9,9,320,320,9,9,9712,9712
1,0108,7,2012,4,6,1,0108,999,999,9,9,320,723,9,9,9712,9712
1,0108,10,2012,14,3,1,0108,999,999,9,9,320,320,9,9,9712,9712
1,0108,12,2012,3,9,1,0108,999,999,9,9,320,320,9,9,9712,9712
14,1413,2,2013,19,9,14,1413,999,999,9,9,320,320,9,9,9712,9712
1,0101,1,2013,1,6,1,0114,999,999,9,9,320,320,9,9,9712,9712
1,0114,2,2012,18,1,1,0114,999,999,9,9,320,320,9,9,9712,9712
1,0114,3,2013,11,10,1,0114,999,999,9,9,320,320,9,9,9712,9712
1,0114,4,2013,12,11,1,0114,999,999,9,9,320,320,9,9,9712,9712
1,0114,6,2012,20,3,1,0114,999,999,9,9,320,320,9,9,9712,9712
1,0114,9,2012,9,8,1,0114,999,999,9,9,320,320,9,9,9712,9712
1,0114,9,2012,15,8,1,0114,999,999,9,9,320,320,9,9,9712,9712
1,0114,10,2012,25,7,1,0114,999,999,9,9,320,320,9,9,9712,9712
1,0114,10,2012,30,7,1,0114,999,999,9,9,320,320,9,9,9712,9712
1,0114,11,2012,4,10,1,0114,999,999,9,9,320,320,9,9,9712,9712
1,0114,11,2012,20,9,1,0114,999,999,9,9,320,320,9,1,9712,9712
10,1014,10,2012,5,9,10,1014,999,999,9,9,320,320,9,9,9712,9712
10,1014,10,2012,22,8,10,1014,999,999,9,9,320,320,9,9,9712,9712
1,0101,1,2013,11,12,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0101,1,2013,31,10,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0101,3,2012,8,2,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0101,3,2013,24,8,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0101,4,2012,6,3,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0101,4,2012,29,2,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0101,4,2012,31,1,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0101,7,2012,22,6,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0101,9,2012,23,7,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0101,11,2012,25,9,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0101,12,2012,29,10,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0105,11,2012,21,9,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,2,2013,10,10,1,0115,999,999,9,9,320,720,9,9,9712,9712
1,0115,3,2012,30,1,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,3,2013,3,12,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,4,2013,7,11,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,5,2012,13,4,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,5,2012,16,3,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,5,2012,27,3,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,5,2012,29,3,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,6,2012,15,5,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,7,2012,10,5,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,7,2012,27,2,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,8,2012,10,7,1,0115,999,999,9,9,320,320,9,1,9712,9712
1,0115,8,2012,23,7,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,9,2012,20,8,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,9,2012,23,8,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,9,2012,30,7,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,10,2012,2,8,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,10,2012,5,9,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,10,2012,27,9,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,10,2012,31,8,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,11,2012,3,8,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,11,2012,20,9,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,12,2012,9,11,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,12,2012,16,10,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,12,2012,19,9,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0115,12,2012,26,9,1,0115,999,999,9,9,320,320,9,9,9712,9712
1,0117,10,2012,24,8,1,0115,999,999,9,9,320,320,9,9,9712,9712
12,1215,1,2013,9,7,12,1215,999,34,9,2,320,320,9,9,9712,9712
1,0116,2,2012,12,1,1,0116,999,999,9,9,320,320,9,9,9712,9712
1,0116,3,2012,24,1,1,0116,999,999,9,9,320,320,9,9,9712,9712
4,0416,1,2013,30,11,4,0416,999,999,9,9,320,320,9,9,9712,9712
9,0901,11,2012,10,8,9,0920,999,999,9,9,320,320,9,9,9712,9712
9,0920,1,2013,14,11,9,0920,999,999,9,9,320,320,9,9,9712,9712
9,0920,1,2013,14,12,9,0920,999,999,9,9,320,320,9,9,9712,9712
9,0920,1,2013,22,11,9,0920,999,999,9,9,320,320,9,9,9712,9712
9,0920,3,2013,5,11,9,0920,999,999,2,2,320,320,9,9,9712,9712
9,0920,3,2013,14,12,9,0920,999,999,9,9,320,320,9,9,9712,9712
9,0920,4,2012,7,3,9,0920,999,999,9,9,320,320,9,9,9712,9712
9,0920,4,2013,9,11,9,0920,999,999,9,9,320,320,9,9,9712,9712
9,0920,4,2013,18,9,9,0920,999,999,9,9,320,320,9,9,9712,9712
9,0920,6,2012,29,2,9,0920,999,999,9,9,320,320,9,9,9712,9712
9,0920,7,2012,14,6,9,0920,999,999,9,9,320,320,9,9,9712,9712
9,0920,8,2012,7,3,9,0920,999,999,9,9,320,320,9,9,9712,9712
9,0920,8,2012,28,5,9,0920,999,999,9,9,320,320,9,9,9712,9712
9,0920,10,2012,25,9,9,0920,999,999,9,9,320,320,9,9,9712,9712
9,0920,11,2012,22,8,9,0920,999,999,9,9,320,320,9,9,9712,9712
9,0920,12,2012,18,9,9,0920,999,999,9,9,320,320,9,9,9712,9712
12,1212,10,2012,28,6,9,0920,999,999,9,9,320,320,9,9,9712,9712
1,0101,3,2012,23,2,1,0101,999,999,2,2,320,320,9,9,9712,9712
1,0101,7,2012,21,6,1,0101,999,999,2,2,320,320,9,9,9712,9712
1,0108,2,2013,30,5,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0108,8,2012,12,7,1,0101,999,999,9,9,320,320,9,9,9712,9712
12,1202,9,2012,31,8,1,0101,999,999,2,2,320,320,9,9,9712,9712
18,1801,12,2012,22,5,18,1801,999,23,9,9,320,320,9,9,9712,9712
1,0114,11,2012,27,4,1,0114,999,999,9,9,320,320,9,9,9712,9712
1,0101,1,2013,21,12,1,0115,999,999,2,2,320,320,9,9,9712,9712
1,0101,11,2012,30,7,1,0101,999,999,9,9,720,320,9,9,9712,9712
1,0101,1,2013,14,11,1,0101,999,999,9,9,723,320,9,9,9712,9712
1,0101,8,2012,3,8,1,0101,999,999,9,9,723,320,9,9,9712,9712
1,0101,12,2012,7,10,1,0101,38,36,9,9,840,320,9,9,9712,9712
1,0101,11,2012,7,9,1,0101,999,999,9,9,840,320,9,9,9712,9712
1,0101,2,2012,27,1,1,0101,999,999,9,9,9999,320,9,1,9712,9712
1,0108,7,2012,24,4,1,0108,999,999,9,9,9999,320,9,9,9712,9712
1,0101,3,2012,30,1,1,0101,999,999,9,9,320,320,9,9,9712,9712
1,0101,10,2012,17,9,1,0101,999,999,9,9,320,320,1,9,9998,9712
11,1104,3,2013,8,10,11,1104,999,999,9,9,320,320,1,9,9998,9712
5,0501,2,2013,17,8,5,0501,22,43,9,9,840,320,1,1,9998,9712
19,1901,9,2012,16,8,19,1901,19,17,2,1,320,320,2,1,9998,9712
22,2201,7,2012,25,6,22,2201,32,27,2,2,320,320,5,5,9998,9712
1,0101,10,2012,21,2,1,0101,34,33,2,2,320,320,5,4,9998,9712
1,0101,9,2012,21,8,1,0101,999,999,9,9,840,320,9,9,9998,9712
1,0101,9,2012,2,8,1,0101,999,999,9,9,320,320,9,9,9998,9712
1,0101,1,2013,12,9,1,0101,999,999,9,9,320,320,9,9,9998,9712
1,0101,7,2012,29,5,1,0101,999,999,9,9,320,320,9,9,9998,9712
1,0101,3,2012,21,2,1,0101,999,999,9,9,320,320,9,9,9998,9712
3,0301,9,2012,17,7,3,0301,33,28,9,2,840,320,9,9,9998,9712
