ANO_EMISION,MES_EMISION,DIA_EMISION,DEPTO_MCPIO,QUIEN_REPORTA,VIC_SEXO,VIC_EDAD,TOTAL_HIJOS,NUM_HIJ_HOM,NUM_HIJ_MUJ,VIC_ALFAB,VIC_ESCOLARIDAD,VIC_EST_CIV,VIC_GRUPET,VIC_NACIONAL,VIC_TRABAJA,VIC_OCUP,VIC_DEDICA,VIC_DISC,TIPO_DISCAQ,VIC_REL_AGR,OTRAS_VICTIMAS,VIC_OTRAS_HOM,VIC_OTRAS_MUJ,VIC_OTRAS_N_OS,VIC_OTRAS_N_AS,HEC_DIA,HEC_MES,HEC_ANO,HEC_DEPTOMCPIO,HEC_AREA,HEC_TIPAGRE,HEC_RECUR_DENUN,INST_DONDE_DENUNCIO,AGR_SEXO,AGR_EDAD,AGR_ALFAB,AGR_ESCOLARIDAD,AGR_EST_CIV,AGR_GRUPET,AGR_NACIONAL,AGR_TRABAJA,AGR_OCUP,AGR_DEDICA,INST_DENUN_HECHO,MEDIDAS_SEGURIDAD,LEY_APLICABLE
2011,1,24,101,1,2,26,1,1,0,1,26,2,6,1,1,5220, ,2, ,1,99,99,99,99,99,23,1,2011,101,9,1122,2, ,1,32,1,10,2,6,1,1,8322, ,4,1,1
2011,1,24,101,1,2,47,3,2,1,1,49,2,1,1,1,9999, ,9, ,1,3,2,1,0,0,5,5,2010,101,9,1122,2, ,1,54,1,49,2,1,1,1,9999, ,4,1,1
2011,1,21,101,1,2,31,99,99,99,1,49,3,1,1,2, ,1,2, ,3,99,99,99,99,99,10,12,2010,101,9,1122,9, ,1,29,1,59,9,1,9,1,5122, ,4,1,1
2011,1,26,101,1,2,20,99,99,99,1,46,2,1,1,1,4223, ,2, ,1,99,99,99,99,99,31,12,2010,101,1,1222,2, ,1,23,1,49,2,1,1,2, ,9,5, , 
2011,1,27,101,1,2,41,13,9,4,2,10,2,2,1,2, ,1,2, ,1,99,99,99,99,99,26,1,2011,101,9,1222,2, ,1,51,1,29,2,2,1,1,5220, ,5, , 
2011,1,28,101,1,2,48,4,3,1,1,29,3,1,1,1,9133, ,2, ,1,99,99,99,99,99,27,1,2011,101,1,2122,2, ,1,31,2,10,3,1,1,1,5169, ,5, , 
2011,1,28,101,1,2,25,1,0,1,1,39,3,1,9,2, ,1,2, ,1,99,99,99,99,99,28,1,2011,101,1,2122,9, ,1,23,1,29,3,1,1,1,8324, ,5, , 
2011,1,30,101,1,2,30,3,2,1,1,49,2,1,1,2, ,3,2, ,1,99,99,99,99,99,29,1,2011,101,9,2122,2, ,1,47,1,49,2,1,1,1,3310, ,5, , 
2011,1,5,101,1,2,79,4,2,2,1,46,4,1,1,2, ,1,2, ,6,4,2,2,0,0,20,12,2010,101,1,2122,2, ,1,36,1,32,1,1,1,2, ,9,4,1,1
2011,1,6,101,1,1,58,2,1,1,1,33,2,1,1,2, ,2,2, ,6,2,0,0,1,1,5,1,2011,101,1,2122,2, ,1,19,1,33,1,1,1,2, ,9,4,1,1
2011,1,6,101,1,2,38,1,1,0,1,44,1,1,1,1,5111, ,2, ,3,1,0,0,1,0,5,1,2011,101,1,1122,2, ,1,42,1,33,1,1,1,1,9211, ,4,1,1
2011,1,6,101,1,2,35,2,0,2,1,56,2,1,1,1,2221, ,2, ,1,2,0,0,0,2,5,1,2011,101,1,1122,2, ,1,37,1,56,2,1,1,1,2221, ,4,1,1
2011,1,3,106,1,2,31,0,0,0,1,33,3,1,1,2, ,1,2, ,2,3,0,0,3,0,2,1,2011,106,1,1121,2, ,1,31,1,26,3,1,1,1,7231, ,4,1,1
2011,1,3,101,1,2,20,1,0,1,1,44,2,1,1,1,5220, ,2, ,1,99,99,99,99,99,1,1,2011,106,1,1122,2, ,1,23,1,26,2,1,9,2, ,9,4,1,1
2011,1,3,106,1,2,26,1,0,1,1,26,3,1,1,2, ,1,2, ,2,99,99,99,99,99,1,1,2011,106,1,2122,1,4,1,43,1,99,3,1,1,1,7141, ,4,1,1
2011,1,4,106,1,2,17,99,99,99,1,46,1,1,1,2, ,1,2, ,10,99,99,99,99,99,31,12,2010,106,1,1122,2, ,1,42,1,10,2,1,1,1,7122, ,4,1,1
2011,1,4,106,1,2,23,2,2,0,1,33,3,1,1,1,4211, ,2, ,3,99,99,99,99,99,4,12,2010,106,1,2122,1,1,1,24,1,26,3,1,9,2, ,9,4,1,1
2011,1,4,106,1,2,27,1,0,1,2,10,3,1,1,1,9111, ,2, ,10,1,0,0,0,1,20,12,2010,106,1,2122,1,3,2,80,2,10,9,1,1,2, ,1,4,1,1
2011,1,5,106,1,2,30,3,2,1,1,24,1,1,1,2, ,1,9, ,3,99,99,99,99,99,5,1,2011,106,1,2122,1,3,1,30,1,45,3,1,1,2, ,1,4,1,1
2011,1,6,106,1,2,15,1,1,0,1,26,1,1,1,2, ,1,2, ,3,99,99,99,99,99,5,1,2011,106,1,1122,2, ,1,20,2,10,1,1,1,1,5112, ,4,1,1
2011,1,7,106,1,2,17,1,0,1,1,23,3,2,1,2, ,1,2, ,2,99,99,99,99,99,2,1,2011,106,1,1122,2, ,1,20,1,26,3,2,1,1,8324, ,4,1,1
2011,1,7,106,1,2,15,99,99,99,1,31,5,1,1,2, ,3,2, ,10,1,0,1,0,0,20,10,2010,106,1,1122,1,1,1,25,1,59,5,1,1,1,9112, ,4,1,1
2011,1,10,106,1,2,31,99,99,99,1,51,1,1,1,1,1314, ,2, ,9,2,1,1,0,0,2,1,2010,106,1,1122,2, ,1,34,1,45,5,1,9,2, ,9,4,1,1
2011,1,10,106,1,2,26,4,1,3,1,33,1,1,1,2, ,1,2, ,10,99,99,99,99,99,8,1,2011,106,1,2122,2, ,2,99,1,25,5,1,1,2, ,1,4,1,1
2011,1,10,106,1,2,22,2,2,0,1,33,3,1,1,2, ,1,2, ,3,99,99,99,99,99,8,1,2011,106,1,1122,2, ,1,22,1,26,3,1,1,2, ,9,4,1,1
2011,1,10,106,1,2,33,4,3,1,2,10,3,2,9,1,9131, ,2, ,2,99,99,99,99,99,8,1,2011,106,2,1122,1,3,1,35,2,10,3,2,1,1,7122, ,4,1,1
2011,1,10,106,1,2,18,1,0,1,1,22,3,1,1,2, ,1,2, ,2,99,99,99,99,99,8,1,2011,106,1,1122,2, ,1,24,1,26,3,1,1,2, ,9,4,1,1
2011,1,10,106,1,2,25,1,0,1,1,99,3,1,1,1,8263, ,2, ,2,99,99,99,99,99,9,1,2011,106,1,1222,9, ,1,23,1,32,1,1,1,1,9111, ,4,1,1
2011,1,12,106,1,2,36,2,0,2,2,10,3,1,1,2, ,1,2, ,9,99,99,99,99,99,10,1,2010,106,1,2122,2, ,1,23,1,22,5,1,1,1,6113, ,4,1,1
2011,1,13,106,1,2,43,2,1,1,2,10,2,1,1,2, ,1,2, ,1,2,1,1,0,0,10,1,2011,106,1,1122,2, ,1,45,1,45,2,1,1,1,9999, ,4,1,1
2011,1,7,106,1,2,27,2,2,0,2,10,3,1,1,2, ,1,9, ,2,99,99,99,99,99,5,1,2011,106,1,1122,9, ,1,99,1,99,3,1,1,2, ,9,4,1,1
2011,1,14,106,1,2,60,99,99,99,1,25,1,1,1,2, ,1,2, ,9,99,99,99,99,99,23,12,2010,106,9,2122,2, ,1,67,1,33,9,1,1,2, ,2,4,1,1
2011,1,17,106,1,2,15,99,99,99,1,23,2,1,1,2, ,1,2, ,1,99,99,99,99,99,15,1,2011,106,1,1122,2, ,1,19,1,31,2,1,1,1,5169, ,4,1,1
2011,1,18,106,1,2,21,2,1,1,1,33,2,1,1,2, ,1,2, ,2,99,99,99,99,99,17,1,2011,106,1,1122,2, ,1,99,1,33,3,1,1,1,9999, ,4,1,1
2011,1,19,106,1,1,73,99,99,99,1,26,2,1,1,1,7122, ,2, ,8,1,0,1,0,0,17,1,2011,106,1,2122,2, ,2,28,1,26,3,1,1,2, ,1,4,1,1
2011,1,19,106,1,2,42,3,1,2,1,31,2,1,1,2, ,1,2, ,1,99,99,99,99,99,14,1,2011,106,1,2122,2, ,1,39,1,26,2,1,1,1,7412, ,4,1,1
2011,1,19,106,1,2,28,2,1,1,2,10,3,1,1,2, ,1,2, ,2,99,99,99,99,99,5,12,2010,106,2,2122,1,4,1,28,1,26,3,1,1,1,7122, ,4,1,1
2011,1,20,106,1,2,30,2,0,2,1,26,3,1,1,1,8263, ,2, ,2,99,99,99,99,99,19,1,2011,106,1,1122,2, ,1,30,1,31,3,1,1,1,7122, ,4,1,1
2011,1,24,106,1,2,99,1,1,0,1,33,3,1,1,1,5123, ,2, ,2,1,0,0,1,0,23,1,2011,106,2,1222,2, ,1,30,1,26,3,1,1,1,7137, ,4,1,1
2011,1,24,106,1,2,42,2,1,1,2,10,1,1,1,2, ,1,2, ,2,99,99,99,99,99,22,1,2011,106,1,2122,1,4,1,45,1,26,1,1,1,1,7412, ,4,1,1
2011,1,24,106,1,1,59,12,6,6,1,23,2,1,1,1,7122, ,9, ,6,99,99,99,99,99,21,1,2011,106,1,1122,1,3,1,26,1,26,1,1,1,1,7122, ,4,1,1
2011,1,24,106,1,2,32,3,1,2,2,10,1,1,1,1,9131, ,9, ,3,3,1,0,0,2,22,1,2011,106,1,2122,2, ,1,35,2,10,1,1,1,1,7412, ,4,1,1
2011,1,27,106,1,2,30,2,0,2,1,45,2,1,1,1,4115, ,9, ,1,2,0,0,0,2,27,1,2011,106,1,1122,1,3,1,30,1,23,2,1,1,1,5220, ,4,1,1
2011,1,28,106,1,2,30,2,0,2,1,46,2,1,1,1,4115, ,2, ,4,2,0,2,0,0,27,1,2011,106,1,2122,2, ,1,53,2,10,2,1,1,1,7122, ,4,1,1
2011,1,31,106,1,2,23,2,2,0,1,31,1,1,1,1,5210, ,2, ,3,2,0,0,2,0,18,1,2011,106,1,1122,1,4,1,24,1,25,1,1,9,1,8322, ,4,1,1
2011,1,31,106,1,2,22,2,2,0,1,26,1,1,1,1,5220, ,2, ,3,99,99,99,99,99,29,1,2011,106,1,1122,2, ,1,40,1,24,1,1,1,1,8323, ,4,1,1
2011,1,7,108,1,2,53,5,4,1,1,29,2,1,1,2, ,1,9, ,1,1,0,1,0,0,7,1,2011,108,1,1112,1,5,1,58,1,29,2,1,1,1,5220, ,4,9,9
2011,1,14,101,1,2,22,2,1,1,1,49,3,1,1,2, ,1,2, ,1,2,1,1,0,0,7,1,2011,101,2,1121,2, ,1,23,1,49,3,1,1,1,3310, ,4,1,1
2011,1,17,108,1,2,19,1,1,0,1,29,3,1,1,2, ,1,2, ,1,99,99,99,99,99,15,1,2011,108,1,1121,2, ,1,22,1,29,3,1,1,1,7221, ,4,9,9
2011,1,7,111,1,2,39,99,99,99,1,26,2,6,9,2, ,1,2, ,2,99,99,99,99,99,7,1,2011,111,9,2221,2, ,1,39,1,26,2,9,9,9, , ,4,1,1
2011,1,18,111,1,2,32,99,99,99,2,10,2,6,1,2, ,1,9, ,1,99,99,99,99,99,18,1,2011,111,2,2221,9, ,1,31,2,10,2,9,9,1,9211, ,4,1,3
2011,1,29,111,1,2,28,99,99,99,1,26,2,6,1,2, ,1,2, ,1,99,99,99,99,99,29,1,2011,111,2,1222,9, ,1,29,1,26,2,9,9,1,8322, ,4,1,1
2011,1,9,113,1,2,30,4,3,1,1,29,2,1,1,1,9112, ,1,9,3,4,0,0,3,1,8,1,2011,113,2,2122,2, ,1,32,1,29,2,1,1,1,6113, ,3, , 
2011,1,7,114,1,2,22,3,2,1,1,26,1,1,1,2, ,1,2, ,2,99,99,99,99,99,6,1,2011,114,2,1122,2, ,1,28,1,26,1,1,1,1,8263, ,4,1,3
2011,1,4,114,1,2,52,1,1,0,1,59,2,1,1,1,2310, ,2, ,1,99,99,99,99,99,4,1,2011,114,1,2121,2, ,1,53,1,46,2,1,1,2, ,9,4,1,1
2011,1,3,114,1,2,42,99,99,99,1,26,2,1,1,1,5122, ,2, ,1,1,0,1,0,0,12,12,2010,114,1,1122,1,1,1,58,1,29,2,1,1,1,8322, ,4,1,1
2011,1,3,114,1,2,38,3,2,1,1,59,2,1,1,1,5132, ,2, ,1,99,99,99,99,99,1,1,2011,114,1,1112,2, ,1,43,1,49,2,1,1,1,8323, ,4,1,3
2011,1,4,114,1,2,30,2,2,0,1,45,1,1,1,2, ,1,2, ,3,99,99,99,99,99,3,1,2011,114,1,2122,2, ,1,30,1,55,1,1,1,1,2429, ,4,1,3
2011,1,6,115,1,2,33,5,4,1,1,21,1,1,1,2, ,1,2, ,3,5,0,0,4,1,1,7,2010,115,9,1121,9, ,1,34,1,99,2,1,1,1,5220, ,1, , 
2011,1,6,115,1,2,36,2,1,1,1,46,3,1,1,1,1314, ,2, ,3,2,0,0,1,1,6,1,2011,115,1,2121,2, ,1,35,1,45,3,1,1,1,3415, ,1, , 
2011,1,4,115,1,2,31,1,0,1,1,33,1,1,1,1,5220, ,2, ,3,1,0,0,0,1,2,1,2011,115,1,2121,1,4,1,28,1,49,1,1,1,1,9999, ,1, , 
2011,1,4,115,1,2,35,2,1,1,1,33,1,1,1,1,8263, ,2, ,3,3,1,0,1,1,3,1,2011,115,9,1222,2, ,1,38,1,26,1,1,1,1,5169, ,1, , 
2011,1,10,115,1,2,34,1,0,1,1,59,2,1,1,1,2410, ,2, ,1,1,0,0,0,1,7,1,2011,115,1,2122,1,4,1,37,1,46,2,1,1,1,3310, ,1, , 
2011,1,12,105,1,2,37,5,3,2,1,26,2,1,1,1,5220, ,9, ,1,0,0,0,0,0,8,1,2011,115,1,1222,2, ,1,37,1,26,2,1,1,1,7122, ,1, , 
2011,1,14,115,1,2,24,99,99,99,1,45,2,1,1,1,9112, ,2, ,1,3,0,0,2,1,28,12,2010,115,1,1121,1,4,1,30,1,45,2,2,1,1,9112, ,1, , 
2011,1,14,115,1,2,39,3,1,2,1,45,1,1,1,2, ,1,2, ,3,3,0,0,1,2,31,12,2010,115,9,2122,1,1,1,47,1,45,1,1,1,1,9999, ,1, , 
2011,1,14,115,1,2,36,3,2,1,1,59,2,1,1,1,3310, ,2, ,1,1,0,0,0,1,12,1,2011,115,1,1122,2, ,1,40,1,45,2,1,1,1,9112, ,1, , 
2011,1,16,115,1,2,28,1,0,1,1,46,1,1,1,1,3310, ,9, ,2,1,0,0,0,1,15,1,2011,115,1,1112,2, ,1,54,1,59,1,1,1,2, ,9,1, , 
2011,1,19,115,1,2,33,99,99,99,1,59,2,1,1,1,2445, ,2, ,1,99,99,99,99,99,7,1,2011,115,9,1121,2, ,1,36,1,59,2,1,1,1,3415, ,1, , 
2011,1,19,115,1,2,23,1,1,0,1,46,1,1,1,1,4211, ,2, ,3,1,0,0,1,0,15,12,2010,115,1,1121,2, ,1,30,1,46,1,1,1,1,4131, ,1, , 
2011,1,23,115,1,2,32,4,1,3,1,26,2,1,1,1,5210, ,2, ,1,4,0,0,1,3,22,1,2011,115,1,1122,1,1,1,35,1,46,2,1,1,1,9112, ,1, , 
2011,1,23,115,1,2,36,1,1,0,1,59,2,1,1,1,9999, ,2, ,1,1,0,0,1,0,23,1,2011,115,1,1122,2, ,1,42,1,59,2,1,1,1,9999, ,1, , 
2011,1,25,115,1,2,29,2,1,1,1,31,1,1,1,1,5220, ,9, ,3,0,0,0,0,0,22,1,2011,115,9,1222,2, ,1,34,1,33,9,1,1,1,8322, ,1, , 
2011,1,25,115,1,2,39,5,4,1,1,23,1,1,1,1,9141, ,2, ,2,5,0,0,4,1,99,99,9999,9999,9,1121,1,4,1,33,1,24,1,1,1,1,7412, ,1, , 
2011,1,26,115,1,2,27,2,1,1,1,26,2,1,1,1,5131, ,2, ,1,2,0,0,1,1,25,1,2011,115,1,1121,1,9,1,28,1,33,2,1,9,1,8223, ,1, , 
2011,1,26,115,1,2,18,99,99,99,1,49,1,1,1,1,5220, ,2, ,2,1,0,0,0,1,26,1,2011,115,1,1122,2, ,1,19,1,49,2,1,9,1,5220, ,1, , 
2011,1,26,115,1,2,36,1,0,1,1,55,2,1,1,1,2429, ,2, ,1,1,0,0,0,1,26,1,2011,115,1,2121,2, ,1,30,1,49,2,1,1,2, ,9,1, , 
2011,1,26,115,1,2,32,1,0,1,1,46,2,1,1,1,9999, ,2, ,1,1,0,0,0,1,25,1,2011,115,9,2122,2, ,1,32,1,46,2,1,1,2, ,9,1, , 
2011,1,31,115,1,2,37,3,3,0,1,49,2,1,1,1,1314, ,2, ,1,3,0,0,3,0,30,12,2010,115,9,1121,2, ,1,35,1,24,2,1,1,1,7231, ,1, , 
2011,1,31,115,1,2,46,4,3,1,1,24,1,1,1,1,9112, ,9, ,3,0,0,0,0,0,30,1,2011,115,9,2122,2, ,1,45,1,33,9,1,1,1,9112, ,1, , 
2011,1,31,115,1,2,20,1,0,1,1,32,1,1,1,2, ,1,2, ,3,1,0,0,0,1,29,1,2011,9999,9,1122,2, ,1,21,1,49,1,1,1,1,7231, ,1, , 
2011,1,22,115,1,2,40,4,2,2,1,21,1,1,1,2, ,1,2, ,3,99,99,99,99,99,22,1,2011,115,2,1122,1,1,1,39,9,99,1,1,1,1,5220, ,1, , 
2011,1,4,116,1,2,99,4,2,2,2,10,3,6,1,2, ,1,2, ,2,1,0,0,1,0,4,1,2011,116,2,2122,2, ,1,27,2,10,3,6,1,1,9161, ,1, , 
2011,1,3,117,1,2,21,99,99,99,1,49,3,1,1,2, ,9,2, ,2,99,99,99,99,99,1,1,2011,117,1,1112,1,4,1,28,1,29,3,1,1,1,9999, ,3, , 
2011,1,28,115,1,2,32,99,99,99,2,10,3,9,9,1,9112, ,2, ,2,99,99,99,99,99,28,1,2011,115,9,1222,1,9,1,43,9,99,9,9,9,2, ,9,4,9,9
2011,1,26,115,1,2,99,3,0,3,1,25,2,6,1,2, ,1,2, ,1,99,99,99,99,99,25,1,2011,115,1,2122,2, ,1,22,1,25,2,6,1,1,7411, ,4,1,1
2011,1,31,115,1,1,50,4,4,0,1,39,1,9,1,1,9111, ,2, ,3,99,99,99,99,99,30,1,2011,115,1,1122,1,9,2,45,1,29,9,1,1,1,9111, ,4,9,9
2011,1,10,115,1,2,37,99,99,99,1,49,3,1,2,2, ,1,9, ,2,99,99,99,99,99,9,1,2011,101,1,1222,1,9,1,33,1,49,9,1,1,9, , ,4,9,9
2011,1,3,115,1,2,28,1,1,0,1,46,2,1,1,2, ,1,2, ,1,0,0,0,0,0,31,12,2010,115,1,2111,2, ,1,42,1,33,2,1,1,1,9211, ,4,1,1
2011,1,3,101,1,2,31,2,1,1,1,33,1,1,1,2, ,1,9, ,3,0,0,0,0,0,2,1,2011,115,1,2122,1,4,1,28,1,45,1,1,1,1,9999, ,4,1,1
2011,1,3,115,1,2,24,4,1,3,1,29,3,1,1,2, ,1,2, ,2,0,0,0,0,0,2,1,2011,117,1,1122,2, ,1,31,1,49,3,1,1,1,1314, ,4,1,3
2011,1,3,115,1,2,31,1,1,0,1,59,3,1,1,2, ,1,2, ,2,1,0,0,1,0,2,1,2011,115,1,1122,2, ,1,41,1,59,3,1,1,1,9112, ,4,1,1
2011,1,3,115,1,2,25,3,0,3,1,29,1,1,1,2, ,1,2, ,3,3,0,0,0,3,31,12,2010,115,1,1122,2, ,1,24,1,29,1,1,1,1,8263, ,4,1,1
2011,1,3,115,1,2,42,2,1,1,1,39,2,1,1,1,9322, ,2, ,1,2,0,0,2,0,2,1,2011,115,1,1122,2, ,1,48,1,49,2,2,1,1,4131, ,4,1,1
2011,1,4,115,1,2,17,1,1,0,1,29,1,1,1,1,5123, ,2, ,3,99,99,99,99,99,3,1,2011,115,1,1122,2, ,1,18,1,29,1,1,1,1,7412, ,4,1,1
2011,1,4,115,1,2,25,1,0,1,1,45,2,1,1,1,1314, ,2, ,1,0,0,0,0,0,31,12,2010,115,1,2122,2, ,1,27,1,33,2,1,1,1,9112, ,4,1,1
2011,1,4,115,1,2,38,2,1,1,1,29,3,1,1,2, ,1,2, ,2,0,0,0,0,0,3,1,2011,115,1,2122,2, ,1,42,1,29,3,1,1,1,3432, ,4,1,1
2011,1,5,115,1,2,37,4,2,2,1,23,2,1,1,2, ,1,9, ,1,4,0,0,2,2,2,1,2011,115,1,1122,1,4,1,42,1,45,2,1,1,1,9999, ,4,1,1
2011,1,5,115,1,2,37,2,0,2,1,49,1,1,1,1,9112, ,2, ,3,1,0,0,1,0,4,1,2011,115,1,2122,1,4,1,43,1,49,5,1,1,1,3310, ,4,1,1
2011,1,5,115,1,2,27,1,0,1,1,49,1,1,1,2, ,1,2, ,4,1,0,0,1,0,4,1,2011,115,1,2122,2, ,1,64,1,29,2,1,9,1,7136, ,4,1,1
2011,1,6,115,1,2,32,2,1,1,1,26,1,1,1,1,5122, ,9, ,3,2,0,0,1,1,26,12,2010,115,1,2122,1,4,1,33,1,33,3,1,1,1,7231, ,4,1,1
2011,1,6,115,1,2,36,2,1,1,1,26,1,1,1,1,8263, ,9, ,2,0,0,0,0,0,4,1,2011,115,1,1122,1,4,1,37,1,26,1,1,1,2, ,9,4,1,1
2011,1,6,115,1,2,32,5,4,1,1,29,2,1,1,1,9141, ,2, ,1,0,0,0,0,0,5,1,2011,115,9,2122,2, ,1,52,1,29,2,1,9,1,8323, ,4,1,1
2011,1,7,115,1,2,33,4,1,3,2,10,1,1,1,2, ,1,2, ,2,0,0,0,0,0,5,1,2010,115,1,1222,2, ,1,24,1,29,1,1,1,1,8322, ,4,1,1
2011,1,7,115,1,2,37,3,2,1,1,24,3,1,1,2, ,1,9, ,2,0,0,0,0,0,7,1,2011,115,1,1122,2, ,1,36,1,26,3,1,1,1,7122, ,4,1,1
2011,1,7,115,1,2,22,1,0,1,1,55,2,1,1,1,3432, ,9, ,1,0,0,0,0,0,6,1,2011,115,1,1122,2, ,1,24,1,33,2,1,1,1,8324, ,4,1,1
2011,1,10,115,1,2,36,2,1,1,1,45,1,1,1,1,1314, ,9, ,3,0,0,0,0,0,9,1,2011,115,1,2122,1,4,1,35,1,45,1,1,1,1,3415, ,4,1,1
2011,1,7,115,1,2,29,4,3,1,1,29,2,1,1,1,9141, ,2, ,1,0,0,0,0,0,6,1,2011,115,1,2122,1,4,1,35,1,29,2,1,1,1,8324, ,4,1,1
2011,1,7,115,1,1,41,1,1,0,1,59,3,1,1,1,2410, ,2, ,2,0,0,0,0,0,6,1,2011,115,1,2122,2, ,2,31,1,49,3,1,1,2, ,1,4,1,1
2011,1,10,115,1,2,19,1,1,0,1,29,1,1,1,2, ,1,2, ,10,0,0,0,0,0,9,1,2011,115,1,2122,2, ,2,46,1,29,2,1,1,2, ,1,4,1,1
2011,1,11,115,1,2,29,3,1,2,1,29,2,1,1,2, ,1,2, ,1,0,0,0,0,0,8,1,2011,115,1,2122,2, ,1,36,1,39,2,1,1,1,8322, ,4,1,1
2011,1,11,115,1,2,28,1,1,0,1,59,3,1,1,2, ,1,2, ,2,0,0,0,0,0,10,1,2011,115,1,2122,2, ,1,29,1,59,3,1,1,1,3152, ,4,1,1
2011,1,10,115,1,2,37,3,1,2,1,45,1,5,2,1,1314, ,2, ,2,0,0,0,0,0,9,1,2011,115,1,1122,2, ,1,43,1,22,1,6,1,1,8323, ,4,1,1
2011,1,12,115,1,2,46,3,3,0,1,55,2,1,1,1,2410, ,2, ,1,0,0,0,0,0,10,1,2011,115,1,2121,2, ,1,46,1,45,2,1,1,1,7137, ,4,1,1
2011,1,12,115,1,2,31,3,2,1,1,39,2,1,1,2, ,1,2, ,1,0,0,0,0,0,11,1,2011,115,1,2122,2, ,1,37,1,49,2,1,1,1,5161, ,4,1,1
2011,1,12,115,1,2,37,3,1,2,2,10,2,2,1,2, ,1,2, ,1,0,0,0,0,0,2,1,2011,115,1,2122,2, ,1,35,2,10,2,2,1,1,7122, ,4,1,1
2011,1,13,115,1,2,22,2,2,0,1,39,1,1,1,1,9112, ,2, ,4,0,0,0,0,0,13,1,2011,115,1,2122,1,4,2,40,1,29,3,1,1,1,9112, ,4,1,1
2011,1,14,115,1,1,25,1,1,0,1,29,2,1,1,1,5169, ,2, ,1,0,0,0,0,0,12,1,2011,115,1,2122,2, ,2,25,1,29,2,2,1,1,9111, ,4,1,1
2011,1,14,115,1,1,18,1,1,0,1,39,1,1,1,1,5141, ,2, ,3,0,0,0,0,0,13,1,2010,115,1,1122,2, ,2,22,1,39,1,1,1,2, ,1,4,1,1
2011,1,17,115,1,2,39,2,1,1,1,49,2,1,1,2, ,1,2, ,1,0,0,0,0,0,15,1,2011,115,1,1122,2, ,1,38,1,49,2,2,1,1,9112, ,4,1,1
2011,1,17,115,1,2,33,1,0,1,1,29,1,1,1,1,5220, ,2, ,3,0,0,0,0,0,24,12,2010,115,9,1122,2, ,1,65,1,29,1,1,9,1,9161, ,4,1,1
2011,1,18,115,1,2,20,0,0,0,1,49,3,1,1,2, ,1,9, ,2,0,0,0,0,0,17,1,2011,117,1,1122,2, ,1,29,1,49,3,1,1,1,9999, ,4,1,1
2011,1,19,115,1,2,24,1,1,0,1,39,1,1,1,1,9112, ,2, ,3,0,0,0,0,0,18,1,2011,115,1,1122,2, ,1,30,1,49,1,1,1,1,4211, ,4,1,1
2011,1,19,115,1,2,30,3,1,2,1,49,2,1,1,2, ,1,2, ,1,0,0,0,0,0,18,1,2011,115,1,2122,1,4,1,32,1,59,2,1,1,1,2429, ,4,1,1
2011,1,19,115,1,2,19,1,1,0,1,29,1,1,1,2, ,1,2, ,2,0,0,0,0,0,19,1,2011,115,1,1122,2, ,1,24,1,29,1,1,1,1,7122, ,4,1,1
2011,1,19,115,1,2,24,2,1,1,1,21,1,1,1,1,9131, ,9, ,3,0,0,0,0,0,16,1,2011,115,1,1122,1,4,1,38,2,10,1,1,1,1,9112, ,4,1,1
2011,1,19,115,1,2,43,3,1,2,1,49,2,1,1,2, ,1,2, ,1,0,0,0,0,0,18,1,2011,115,1,2122,2, ,1,57,1,49,2,1,1,1,8324, ,4,1,1
2011,1,19,115,1,2,40,2,0,2,1,29,2,1,1,2, ,1,2, ,1,2,0,2,0,0,16,1,2011,115,1,2122,2, ,1,47,1,29,2,1,1,1,5169, ,4,1,1
2011,1,20,115,1,2,33,2,2,0,2,10,3,1,1,2, ,1,2, ,2,0,0,0,0,0,20,1,2010,115,1,2122,2, ,1,33,1,29,3,1,1,1,5169, ,4,1,1
2011,1,20,115,1,2,58,3,1,2,1,23,2,1,1,2, ,1,9, ,6,0,0,0,0,0,29,1,2010,115,1,1122,1,4,1,37,1,33,2,1,1,2, ,9,4,1,1
2011,1,20,115,1,2,22,1,1,0,1,46,1,1,1,1,4211, ,9, ,3,0,0,0,0,0,18,1,2010,115,1,2122,2, ,1,21,1,45,1,1,1,1,5169, ,4,1,1
2011,1,21,115,1,1,25,1,1,0,1,49,1,1,1,1,8263, ,2, ,3,0,0,0,0,0,16,1,2011,115,9,2122,2, ,2,23,1,49,1,1,1,1,8263, ,4,1,1
2011,1,24,115,1,2,16,1,1,0,1,39,3,1,1,1,9112, ,2, ,2,0,0,0,0,0,23,1,2010,115,1,1112,2, ,1,18,1,49,3,1,1,2, ,9,4,1,3
2011,1,24,115,1,2,22,1,0,1,1,46,2,1,1,2, ,1,9, ,1,0,0,0,0,0,22,1,2011,115,1,1122,2, ,1,22,1,33,2,1,1,1,7324, ,4,1,1
2011,1,24,115,1,2,24,2,0,2,1,29,3,1,1,2, ,1,2, ,2,0,0,0,0,0,22,1,2010,115,1,1122,2, ,1,30,1,49,3,1,9,1,4131, ,4,1,3
2011,1,25,115,1,2,31,1,1,0,1,39,1,1,1,2, ,1,2, ,3,0,0,0,0,0,24,1,2010,115,1,2122,1,4,1,22,1,39,1,1,1,1,8322, ,4,1,1
2011,1,26,115,1,2,39,5,2,3,1,49,1,1,1,1,9112, ,2, ,3,0,0,0,0,0,25,1,2010,115,1,1122,1,4,1,41,1,49,1,1,9,1,1314, ,4,1,1
