ANO_EMISION,MES_EMISION,DIA_EMISION,DEPTO_MCPIO,QUIEN_REPORTA,VIC_SEXO,VIC_EDAD,TOTAL_HIJOS,NUM_HIJ_HOM,NUM_HIJ_MUJ,VIC_ALFAB,VIC_ESCOLARIDAD,VIC_EST_CIV,VIC_GRUPET,VIC_NACIONAL,VIC_TRABAJA,VIC_OCUP,VIC_DEDICA,VIC_DISC,TIPO_DISCAQ,VIC_REL_AGR,OTRAS_VICTIMAS,VIC_OTRAS_HOM,VIC_OTRAS_MUJ,VIC_OTRAS_N_OS,VIC_OTRAS_N_AS,HEC_DIA,HEC_MES,HEC_ANO,HEC_DEPTOMCPIO,HEC_AREA,HEC_TIPAGRE,HEC_RECUR_DENUN,INST_DONDE_DENUNCIO,AGR_SEXO,AGR_EDAD,AGR_ALFAB,AGR_ESCOLARIDAD,AGR_EST_CIV,AGR_GURPET,AGR_NACIONAL,AGR_TRABAJA,AGR_OCUP,AGR_DEDICA,INST_DENUN_HECHO,MEDIDAS_SEGURIDAD
2009,5,11,401,1,2,18,1,0,1,1,29,3,2,1,2, ,1,2, ,2,1,0,0,0,1,7,5,2009,401,9,1121,2, ,1,37,1,49,2,1,1,1,5161, ,1, 
2009,5,14,401,1,2,24,1,0,1,1,49,1,1,1,2, ,1,2, ,2,1,0,0,0,1,13,5,2009,401,1,1122,2, ,1,30,1,39,1,2,1,1,9211, ,4,1
2009,5,15,401,1,2,20,1,1,0,1,49,1,1,1,2, ,1,2, ,2,1,0,0,1,0,12,5,2009,401,1,1122,2, ,1,24,1,39,1,1,1,1,8322, ,4,1
2009,5,13,401,9,2,21,1,0,1,1,29,2,2,1,2, ,1,2, ,1,1,0,0,0,1,3,5,2009,401,1,1122,2, ,1,26,1,39,2,1,1,1,5220, ,4,1
2009,5,12,401,1,2,41,1,1,0,1,39,1,1,1,2, ,1,2, ,2,1,0,0,1,0,28,4,2009,401,1,1122,2, ,1,45,1,39,1,2,1,1,5220, ,4,1
2009,5,7,401,1,1,30,1,0,1,1,39,2,2,1,1,9211, ,2, ,1,1,0,0,0,1,3,5,2009,416,1,1122,2, ,2,28,1,39,2,2,1,2, ,1,4,1
2009,5,5,401,1,2,17,1,1,0,1,39,2,2,1,2, ,1,2, ,1,1,0,0,1,0,4,5,2009,402,1,1122,2, ,1,25,1,39,2,2,1,1,9211, ,4,1
2009,5,4,401,1,2,29,1,1,0,1,59,2,1,1,1,3310, ,2, ,1,1,0,0,1,0,30,4,2009,414,1,1122,2, ,1,35,1,59,2,1,1,1,2411, ,4,1
2009,5,22,401,1,2,22,1,0,1,1,46,2,2,1,1,1314, ,2, ,1,99,99,99,99,99,21,5,2009,401,1,1112,2, ,1,32,1,46,2,2,1,1,1314, ,4,1
2009,5,29,403,2,2,57,1,0,1,2,10,1,9,9,2, ,1,2, ,10,3,0,0,2,1,28,5,2009,403,2,1222,2, ,1,24,1,22,3,2,9,1,9211, ,4,1
2009,5,19,404,1,1,30,1,0,1,1,29,2,2,1,1,9211, ,2, ,1,99,99,99,99,99,19,5,2009,404,1,1122,2, ,2,28,1,26,2,2,1,2, ,1,3, 
2009,5,14,404,1,1,28,1,1,0,1,29,2,2,1,1,9211, ,2, ,1,99,99,99,99,99,14,5,2009,404,1,2122,2, ,2,21,1,29,2,2,1,2, ,1,3, 
2009,5,2,404,1,2,22,1,0,1,2,10,1,2,1,2, ,1,2, ,3,1,0,0,0,1,2,5,2009,404,1,2221,2, ,1,24,1,49,1,2,1,1,1314, ,3, 
2009,5,30,404,1,2,13,1,0,1,1,39,9,2,1,9, , ,2, ,10,99,99,99,99,99,30,5,2009,404,1,1122,2, ,1,29,1,25,2,2,1,2, ,2,3, 
2009,5,26,404,1,1,23,1,1,0,1,29,1,2,1,1,9211, ,2, ,2,99,99,99,99,99,26,5,2009,404,1,2122,2, ,2,23,2,10,1,2,1,2, ,1,3, 
2009,5,5,406,1,2,25,1,1,0,1,29,3,2,1,2, ,1,2, ,1,99,99,99,99,99,5,5,2009,406,1,1122,2, ,1,22,9,99,2,1,1,1,1315, ,3, 
2009,5,26,407,1,2,34,1,0,1,1,26,3,2,1,2, ,1,2, ,2,1,0,0,0,1,25,5,2009,407,1,1222,2, ,1,99,1,24,3,2,1,1,9211, ,4,1
2009,5,4,409,1,2,18,1,1,0,1,29,2,2,1,1,9131, ,2, ,1,1,0,0,0,1,3,5,2009,409,2,1122,2, ,1,32,1,29,2,2,1,1,9211, ,3, 
2009,5,8,409,1,2,18,1,1,0,1,29,3,2,1,2, ,1,2, ,2,1,0,0,0,1,8,5,2009,409,2,1122,2, ,1,18,1,29,3,2,1,1,9211, ,3, 
2009,5,10,409,1,2,24,1,1,0,1,29,3,2,1,2, ,1,2, ,2,2,0,0,0,2,10,5,2009,409,1,1122,2, ,1,32,1,29,3,2,1,1,9211, ,3, 
2009,5,19,409,1,1,24,1,1,0,2,10,2,2,1,1,9211, ,2, ,1,1,0,0,1,0,18,5,2009,409,1,2122,2, ,2,20,2,10,2,2,1,2, ,1,3, 
2009,5,31,409,1,1,21,1,1,0,1,29,3,2,1,1,5220, ,2, ,2,1,0,0,0,1,31,5,2009,409,1,2122,2, ,2,25,1,39,3,2,1,2, ,1,3, 
2009,5,19,412,1,2,21,1,0,1,2,10,1,9,1,2, ,1,2, ,2,1,0,0,0,1,18,5,2009,412,2,1222,2, ,1,27,2,10,1,2,1,1,9211, ,4,1
2009,5,17,414,1,2,56,1,0,1,2,10,3,2,1,2, ,1,2, ,2,99,99,99,99,99,17,5,2009,414,1,1222,2, ,1,45,2,10,3,1,1,1,7122, ,3, 
2009,5,18,415,1,2,23,1,1,0,1,26,2,1,1,1,9112, ,2, ,1,99,99,99,99,99,18,5,2009,415,1,1122,2, ,1,44,1,26,2,1,1,1,7114, ,4,1
2009,5,3,501,1,2,33,1,0,1,1,26,3,1,1,2, ,1,2, ,2,99,99,99,99,99,3,5,2009,501,1,1122,2, ,1,33,1,26,3,1,1,1,9161, ,3, 
2009,5,4,501,1,2,22,1,0,1,2,10,1,1,1,2, ,1,2, ,9,99,99,99,99,99,4,5,2009,501,2,1221,2, ,1,24,1,26,1,2,1,2, ,9,3, 
2009,5,4,501,1,2,25,1,1,0,1,26,3,1,1,2, ,1,2, ,2,99,99,99,99,99,27,3,2009,501,2,2121,2, ,1,35,1,26,3,1,1,1,5220, ,3, 
2009,5,10,501,1,1,30,1,1,0,2,10,1,1,1,1,9112, ,2, ,3,99,99,99,99,99,10,5,2009,501,2,2122,2, ,2,18,2,10,1,1,1,2, ,1,3, 
2009,5,11,501,1,2,42,1,1,0,1,26,2,6,1,2, ,1,2, ,1,99,99,99,99,99,9,5,2009,501,2,1222,2, ,1,47,1,26,2,1,1,1,9112, ,3, 
2009,5,11,501,1,1,46,1,1,0,1,49,3,1,1,1,1314, ,2, ,4,1,0,1,0,0,10,5,2009,501,1,1122,2, ,1,99,1,49,5,1,1,2, ,2,1, 
2009,5,13,501,1,2,17,1,1,0,1,29,1,1,1,2, ,1,2, ,3,1,0,0,1,0,7,5,2009,501,1,1211,2, ,1,27,2,10,1,1,1,1,5220, ,1, 
2009,5,13,501,1,2,41,1,1,0,1,24,3,1,1,2, ,1,2, ,2,1,0,0,1,0,10,5,2009,501,1,1122,2, ,1,45,2,10,3,1,1,1,9211, ,4,1
2009,5,18,501,1,2,34,1,1,0,1,59,2,1,1,1,9998, ,2, ,1,99,99,99,99,99,15,5,2009,509,2,1222,2, ,1,38,1,46,2,1,1,1,9998, ,4,1
2009,5,20,502,1,2,20,1,0,1,1,29,2,1,1,2, ,1,2, ,1,99,99,99,99,99,11,5,2009,507,1,1121,2, ,1,23,1,49,2,1,1,1,8331, ,4,1
2009,5,29,506,1,2,28,1,0,1,1,23,3,1,1,2, ,1,2, ,2,1,0,0,0,1,28,5,2009,506,1,1122,2, ,1,33,1,26,3,1,1,1,9211, ,3, 
2009,5,22,506,1,2,25,1,0,1,1,45,2,1,1,2, ,1,2, ,1,99,99,99,99,99,21,5,2009,506,1,1121,2, ,1,30,1,46,2,1,1,1,3310, ,3, 
2009,5,13,506,1,1,23,1,1,0,1,33,3,1,1,1,9112, ,9, ,2,1,0,0,1,0,12,5,2009,506,1,1122,2, ,2,20,1,31,3,1,1,2, ,1,3, 
2009,5,4,510,1,2,26,1,0,1,1,49,1,1,1,2, ,1,2, ,3,1,0,0,0,1,29,4,2009,510,1,2122,2, ,1,40,1,49,2,1,1,1,4131, ,4,1
2009,5,21,511,1,2,20,1,1,0,1,29,3,1,1,2, ,1,2, ,2,99,99,99,99,99,19,5,2009,511,1,1122,2, ,1,23,1,22,3,6,1,1,8265, ,4,1
2009,5,25,512,1,2,38,1,1,0,2,10,2,1,1,2, ,1,2, ,1,0,0,0,0,0,22,5,2009,512,1,1122,2, ,1,40,2,10,2,1,1,2, ,9,4,1
2009,5,2,601,1,2,20,1,0,1,1,45,2,1,1,2, ,1,2, ,1,1,0,0,0,1,1,5,2009,601,2,1122,2, ,1,24,1,33,2,1,1,1,9211, ,3, 
2009,5,4,601,1,2,17,1,1,0,1,26,3,1,1,2, ,1,2, ,2,1,0,0,1,0,4,5,2009,601,2,1122,2, ,1,23,1,26,3,1,1,1,9999, ,3, 
2009,5,23,601,1,2,28,1,0,1,1,31,2,1,1,2, ,1,2, ,1,99,99,99,99,99,22,5,2009,601,1,1122,1,4,1,35,1,33,2,1,1,1,9211, ,3, 
2009,5,23,601,1,2,29,1,1,0,1,24,1,1,1,2, ,1,2, ,2,99,99,99,99,99,23,5,2009,601,1,1121,1,4,1,46,1,26,2,1,1,1,7137, ,3, 
2009,5,28,601,1,2,19,1,0,1,1,33,3,1,1,2, ,1,2, ,2,99,99,99,99,99,28,5,2009,601,1,2122,2, ,1,24,1,26,3,1,1,1,9211, ,3, 
2009,5,15,606,2,2,28,1,0,1,1,25,1,6,1,2, ,1,2, ,2,1,0,0,0,1,14,5,2009,606,2,1222,2, ,1,29,1,26,1,6,1,1,9211, ,4,2
2009,5,14,609,1,2,17,1,1,0,1,26,3,1,1,2, ,1,2, ,2,99,99,99,99,99,14,5,2009,609,2,1222,2, ,1,35,1,24,3,1,1,1,5220, ,3, 
2009,5,6,611,1,2,27,1,1,0,1,44,2,1,1,2, ,1,2, ,1,1,0,0,1,0,6,5,2009,611,2,1122,2, ,1,35,1,51,2,1,1,1,4111, ,3, 
2009,5,6,611,1,1,25,1,0,1,1,21,2,1,1,1,9131, ,2, ,1,99,99,99,99,99,6,5,2009,611,2,1222,2, ,2,25,1,25,2,1,1,2, ,1,3, 
2009,5,5,612,1,2,23,1,1,0,1,45,2,1,1,1,4115, ,2, ,1,0,0,0,0,0,4,5,2009,612,1,1122,1,4,1,23,1,46,2,1,1,1,4211, ,4,1
2009,5,21,612,1,2,37,1,0,1,1,44,1,1,1,1,5220, ,2, ,2,1,0,0,0,1,20,5,2009,612,1,2121,1,4,1,43,1,99,1,1,1,1,3310, ,4,1
2009,5,24,613,1,2,16,1,0,1,1,26,3,1,1,2, ,1,2, ,2,99,99,99,99,99,23,5,2009,613,2,1122,1,9,1,20,1,25,3,1,1,1,9211, ,3, 
2009,5,18,614,1,2,20,1,0,1,1,24,3,1,1,2, ,1,2, ,2,99,99,99,99,99,2,5,2009,614,1,1122,2, ,1,30,1,25,1,1,1,1,9211, ,3, 
2009,5,25,604,1,2,22,1,0,1,1,23,2,1,1,2, ,1,2, ,1,99,99,99,99,99,22,5,2009,604,2,1222,2, ,1,24,2,10,2,1,1,1,9211, ,4,2
2009,5,13,604,1,2,26,1,0,1,1,23,3,6,1,2, ,1,2, ,2,1,0,1,0,0,10,5,2009,604,2,2122,1,3,1,27,1,22,3,6,1,1,7122, ,3, 
2009,5,4,701,1,2,45,1,0,1,1,26,2,2,1,2, ,1,2, ,1,1,0,0,0,1,29,4,2009,718,1,1122,1,4,1,45,1,31,2,2,1,1,8322, ,4,1
2009,5,15,701,1,2,30,1,0,1,1,26,1,1,1,2, ,1,2, ,2,2,0,1,0,1,15,5,2009,701,1,1122,2, ,1,32,1,39,2,1,1,1,7122, ,4,1
2009,5,20,701,1,2,24,1,1,0,1,39,2,1,1,2, ,1,2, ,1,99,99,99,99,99,19,5,2009,701,2,1122,2, ,1,25,1,29,2,2,1,1,9141, ,4,1
2009,5,4,304,1,2,22,1,0,1,1,49,1,2,1,1,4211, ,9, ,4,99,99,99,99,99,4,5,2009,304,9,1122,2, ,1,43,1,29,2,2,1,1,7122, ,4,1
2009,5,6,706,1,2,20,1,0,1,2,10,3,2,1,2, ,1,2, ,2,99,99,99,99,99,28,4,2009,706,2,1222,2, ,1,28,2,10,3,2,1,1,9211, ,4,1
2009,5,25,710,1,2,29,1,1,0,1,26,2,2,1,2, ,1,2, ,1,0,0,0,0,0,25,5,2009,710,1,2122,2, ,1,30,1,46,2,1,1,1,5220, ,4,1
2009,5,20,713,1,2,22,1,0,1,1,29,4,2,1,2, ,1,9, ,2,99,99,99,99,99,20,5,2009,713,9,1122,2, ,1,23,1,39,4,2,1,1,9211, ,3, 
2009,5,7,718,1,2,28,1,1,0,2,10,3,2,1,2, ,1,2, ,2,1,0,0,1,0,6,5,2009,718,2,1122,2, ,1,35,2,10,3,2,1,1,9211, ,4,1
2009,5,25,801,1,2,19,1,1,0,1,23,1,2,1,2, ,2,2, ,1,1,0,0,1,0,6,5,2009,401,2,2122,2, ,1,23,1,25,1,2,1,1,7122, ,4,2
2009,5,7,801,1,2,22,1,0,1,2,10,1,2,1,2, ,1,2, ,10,1,0,0,0,1,7,3,2009,801,2,2122,1,4,2,53,2,10,1,2,1,2, ,1,4,2
2009,5,20,803,1,2,53,1,0,1,1,49,2,2,1,2, ,1,2, ,6,99,99,99,99,99,19,5,2009,803,1,1122,2, ,2,28,9,99,9,2,1,9, , ,4,2
2009,5,4,805,1,2,52,1,0,1,2,10,1,2,1,2, ,1,2, ,8,99,99,99,99,99,30,4,2009,805,2,1122,2, ,1,40,2,10,2,2,1,1,5220, ,4,2
2009,5,26,805,1,2,19,1,1,0,2,10,2,2,1,2, ,1,2, ,1,99,99,99,99,99,8,5,2009,805,2,1122,2, ,1,23,1,29,2,2,1,1,5220, ,4,1
2009,5,4,1101,1,2,16,1,0,1,1,33,2,1,2,2, ,1,2, ,1,0,0,0,0,0,24,4,2009,1101,1,2122,2, ,1,20,1,46,2,1,1,1,7231, ,4,1
2009,5,4,1101,1,2,24,1,0,1,1,24,3,1,1,1,9111, ,2, ,2,0,0,0,0,0,4,5,2009,1101,1,1122,2, ,1,27,1,23,3,1,1,2, ,5,4,2
2009,5,21,1101,1,2,24,1,0,1,1,24,2,6,1,2, ,1,2, ,1,1,0,0,0,1,21,5,2009,1108,1,1121,1,4,1,28,1,49,2,1,1,1,3212, ,4,1
2009,5,12,1101,1,2,16,1,1,0,1,22,3,2,1,2, ,1,2, ,2,0,0,0,0,0,10,5,2009,1106,2,1122,1,3,1,18,1,25,3,2,1,1,9211, ,1, 
2009,5,13,1101,1,2,23,1,0,1,1,25,2,2,1,1,9111, ,2, ,1,1,0,0,0,1,10,5,2009,1102,1,1122,2, ,1,26,1,23,2,1,1,1,7122, ,1, 
2009,5,25,1101,1,1,31,1,1,0,1,46,3,1,1,1,5162, ,2, ,3,1,0,0,1,0,21,5,2009,1101,1,2122,2, ,2,30,1,26,3,1,1,2, ,1,1, 
2009,5,6,1101,1,2,20,1,1,0,1,26,3,1,1,2, ,1,2, ,2,1,0,0,1,0,6,5,2009,1101,1,1122,2, ,1,24,1,23,3,1,1,1,7412, ,3, 
2009,5,17,1101,1,2,28,1,0,1,1,46,3,1,1,1,4115, ,2, ,2,1,0,0,0,1,16,5,2009,1101,1,1122,2, ,1,30,1,46,3,1,1,1,5220, ,3, 
2009,5,13,1103,1,2,19,1,0,1,1,26,3,2,1,2, ,1,2, ,2,1,0,0,0,1,5,5,2009,1103,2,1122,2, ,1,22,1,26,3,2,1,1,5169, ,4,1
2009,5,20,1103,1,2,17,1,0,1,1,46,3,1,1,2, ,1,2, ,2,1,0,0,0,1,19,5,2009,1103,2,1122,2, ,1,21,1,25,3,1,1,1,5112, ,4,1
2009,5,25,1103,1,2,27,1,0,1,2,10,3,2,1,2, ,1,2, ,2,1,0,0,0,1,23,5,2009,1103,2,2122,2, ,1,30,1,23,3,2,1,1,9211, ,4,1
2009,5,6,1106,1,2,19,1,0,1,2,10,2,1,1,1,5220, ,2, ,1,0,0,0,0,0,1,5,2009,1106,2,1121,2, ,1,22,1,26,2,1,1,1,5220, ,4,1
2009,5,22,1106,1,2,17,1,1,0,2,10,3,4,1,2, ,1,2, ,2,1,0,0,1,0,1,5,2009,1106,2,1122,2, ,1,21,1,26,3,1,1,1,9211, ,4,1
2009,5,22,1106,1,2,24,1,1,0,2,10,2,2,1,2, ,1,2, ,1,1,0,0,1,0,8,5,2009,1106,2,1122,2, ,1,28,1,22,2,2,1,1,5169, ,4,1
2009,5,25,1108,1,2,21,1,1,0,1,29,3,1,1,2, ,1,2, ,2,0,0,0,0,0,24,5,2009,1108,2,1122,2, ,1,22,1,29,3,1,1,1,9211, ,4,1
2009,5,4,1201,1,2,24,1,1,0,1,53,2,1,1,2, ,1,2, ,1,0,0,0,0,0,25,4,2009,1201,1,1122,2, ,1,27,1,32,2,1,1,1,8322, ,4,2
2009,5,29,1201,1,2,29,1,0,1,1,24,2,1,1,2, ,1,2, ,1,0,0,0,0,0,9,5,2009,1203,2,1122,2, ,1,28,1,31,2,1,1,1,5169, ,4,2
2009,5,6,1201,1,2,16,1,0,1,1,26,1,2,1,2, ,1,2, ,2,1,0,0,0,1,5,5,2009,1205,2,1122,2, ,1,24,1,46,1,2,1,1,7231, ,1, 
2009,5,2,1201,1,2,20,1,1,0,1,59,1,1,1,2, ,1,2, ,2,0,0,0,0,0,2,5,2009,1201,1,1222,2, ,1,24,1,33,1,1,1,1,9211, ,3, 
2009,5,27,1201,1,1,24,1,0,1,1,26,3,6,1,1,9211, ,2, ,2,1,0,0,0,1,24,5,2009,1227,2,2122,2, ,2,25,1,22,3,6,1,2, ,1,3, 
2009,5,28,1201,1,2,20,1,0,1,1,33,2,1,1,2, ,1,2, ,1,99,99,99,99,99,26,5,2009,1201,1,2122,2, ,1,25,1,33,2,1,1,1,9211, ,3, 
2009,5,4,1202,1,2,16,1,0,1,2,10,3,2,1,2, ,1,2, ,2,99,99,99,99,99,30,4,2009,1202,1,2122,2, ,1,22,1,49,3,2,1,2, ,3,4,1
2009,5,26,1202,1,2,29,1,0,1,2,10,1,1,1,1,9131, ,2, ,2,1,0,0,0,1,25,5,2009,1202,1,2122,2, ,1,19,1,23,3,1,1,1,5123, ,4,1
2009,5,4,1205,1,2,24,1,0,1,1,23,3,2,1,2, ,1,2, ,2,0,0,0,0,0,2,5,2009,1205,2,2122,2, ,1,23,1,23,3,2,1,1,9999, ,4,1
2009,5,13,1205,1,2,22,1,1,0,1,22,3,2,1,2, ,1,2, ,2,1,0,1,0,0,10,5,2009,1205,2,2122,2, ,1,20,1,23,3,2,1,1,9211, ,4,1
2009,5,15,1205,1,2,23,1,1,0,1,26,3,2,1,2, ,1,2, ,2,1,0,0,1,0,15,5,2009,1205,2,1122,2, ,1,27,1,26,3,2,1,1,9211, ,4,1
2009,5,4,1207,1,2,17,1,1,0,1,21,3,1,1,2, ,1,2, ,2,2,0,1,1,0,30,4,2009,1207,2,1122,2, ,1,20,1,21,3,1,1,1,9211, ,4,1
2009,5,13,1209,1,2,20,1,1,0,1,31,3,6,1,2, ,1,2, ,2,1,0,0,1,0,12,5,2009,1209,2,1122,2, ,1,23,1,23,3,6,1,1,9999, ,4,1
2009,5,21,1210,1,2,21,1,0,1,1,45,2,1,1,2, ,1,2, ,1,99,99,99,99,99,20,5,2009,1210,2,1222,2, ,1,31,1,23,2,1,1,1,9211, ,4,1
2009,5,11,1215,1,2,21,1,0,1,1,46,1,6,1,1,3310, ,2, ,2,6,3,2,0,1,11,5,2009,1215,1,2122,2, ,1,23,1,46,1,6,1,1,5162, ,4,1
2009,5,27,1215,1,2,21,1,1,0,1,49,1,1,1,1,5123, ,2, ,2,1,0,0,1,0,26,5,2009,1213,1,2122,2, ,1,28,1,49,1,1,1,1,9999, ,4,2
2009,5,4,1217,1,2,20,1,0,1,2,10,1,6,1,1,9131, ,2, ,2,1,0,0,0,1,30,4,2009,1217,1,1222,2, ,1,27,1,23,1,6,1,1,5220, ,4,1
2009,5,20,1217,1,1,55,1,1,0,2,10,2,2,1,1,9211, ,2, ,6,99,99,99,99,99,14,5,2009,1217,2,2122,2, ,1,31,1,22,2,2,1,1,7122, ,4,1
2009,5,18,1219,1,2,32,1,1,0,1,26,3,6,1,1,5220, ,2, ,3,1,0,0,1,0,18,5,2009,1219,1,1122,2, ,1,35,1,10,5,6,1,1,5169, ,3, 
2009,5,28,1220,1,2,25,1,0,1,2,10,2,6,1,2, ,1,2, ,1,99,99,99,99,99,27,5,2009,1220,2,2122,2, ,1,21,1,23,2,6,1,2, ,9,4,1
2009,5,22,1225,1,2,17,1,1,0,1,26,2,1,1,2, ,1,2, ,1,0,0,0,0,0,21,5,2009,1225,1,1122,2, ,1,19,1,26,2,1,1,1,9211, ,4,1
2009,5,17,1227,1,2,23,1,0,1,1,23,3,1,1,2, ,1,2, ,2,99,99,99,99,99,15,5,2009,1227,1,1122,2, ,1,24,1,26,3,1,1,1,8324, ,4,1
2009,5,8,1215,1,2,23,1,1,0,1,39,1,1,1,2, ,1,2, ,3,0,0,0,0,0,8,5,2009,1215,2,2122,2, ,1,25,1,39,1,1,1,2, ,9,4,1
2009,5,18,1315,1,2,35,1,0,1,2,10,2,2,1,2, ,1,2, ,1,1,0,0,0,1,18,5,2009,1315,1,1122,2, ,1,42,1,26,2,2,1,1,9211, ,4,1
2009,5,4,1322,1,2,40,1,1,0,1,22,2,2,1,1,5220, ,2, ,1,1,0,0,1,0,30,4,2009,1322,2,1122,2, ,1,47,1,23,2,2,1,1,8323, ,4,1
2009,5,7,1327,1,2,18,1,1,0,2,10,1,6,1,2, ,1,2, ,2,0,0,0,0,0,7,5,2009,1327,2,1222,2, ,1,21,2,10,1,6,1,1,9211, ,4,1
2009,5,8,1301,1,2,22,1,0,1,1,46,3,1,1,2, ,1,2, ,2,99,99,99,99,99,5,5,2009,1301,1,2122,2, ,1,21,1,33,3,1,1,1,5122, ,4,1
2009,5,19,1301,1,2,22,1,0,1,1,26,2,1,1,2, ,1,2, ,1,1,0,0,0,1,18,5,2009,1301,1,1122,2, ,1,23,1,45,2,1,1,1,1314, ,4,1
2009,5,28,1413,1,2,26,1,1,0,1,46,2,1,1,1,3310, ,2, ,1,0,0,0,0,0,26,5,2009,1415,9,2122,1,9,1,29,1,46,2,1,1,1,3310, ,4,2
2009,5,13,1421,1,2,18,1,0,1,1,10,3,1,1,1,9131, ,2, ,10,99,99,99,99,99,13,5,2009,1421,2,1122,1,3,2,66,2,10,2,1,1,2, ,1,3, 
2009,5,1,1421,1,2,20,1,1,0,1,26,3,1,1,2, ,1,9, ,2,99,99,99,99,99,1,5,2009,1421,2,1122,2, ,1,99,1,26,3,1,1,1,6152, ,3, 
2009,5,13,1421,1,2,18,1,0,1,1,26,1,1,1,2, ,1,2, ,2,1,0,0,0,1,13,5,2009,1421,2,1122,2, ,1,22,1,26,1,1,1,1,9211, ,4,1
2009,5,11,1420,1,2,27,1,1,0,2,10,3,1,1,1,9131, ,2, ,4,1,0,0,1,0,6,5,2009,1420,2,1122,2, ,1,50,2,10,2,1,1,1,9211, ,4,1
2009,5,16,1419,1,2,22,1,1,0,2,10,3,1,1,2, ,1,9, ,2,99,99,99,99,99,16,5,2009,1419,2,1122,1,4,1,99,2,10,3,1,1,1,9211, ,3, 
2009,5,12,1419,1,2,25,1,0,1,1,26,3,2,1,2, ,1,9, ,2,1,0,0,0,1,12,5,2009,1415,2,1122,9, ,1,40,1,26,3,2,1,1,4215, ,3, 
2009,5,25,1418,1,2,22,1,0,1,1,26,3,1,1,2, ,1,2, ,1,99,99,99,99,99,25,5,2009,1418,1,2122,2, ,1,26,1,26,3,1,1,1,9211, ,4,1
2009,5,7,1417,1,2,23,1,0,1,1,10,2,2,1,2, ,1,2, ,1,99,99,99,99,99,4,5,2009,101,1,1121,2, ,1,28,1,10,2,2,1,1,5220, ,4,1
2009,5,19,1416,1,2,25,1,0,1,1,26,1,2,1,2, ,1,2, ,3,1,0,0,0,1,9,5,2009,1416,2,1122,2, ,1,25,1,10,1,2,1,1,9211, ,4,1
2009,5,25,1413,1,2,14,1,1,0,2,10,5,2,1,2, ,1,1,9,3,2,1,1,0,0,14,5,2009,1411,2,2122,1,4,1,30,1,22,2,2,1,1,5220, ,1, 
2009,5,27,1413,1,2,21,1,1,0,1,22,3,2,1,2, ,1,2, ,3,1,0,1,0,0,16,5,2009,1413,2,1112,2, ,1,23,1,22,3,2,1,1,7411, ,1, 
2009,5,1,1413,1,2,21,1,0,1,1,26,3,2,1,2, ,1,2, ,2,1,0,0,0,1,30,4,2009,1413,9,2122,2, ,1,26,1,26,3,2,1,1,9211, ,4,1
2009,5,7,1413,1,2,26,1,0,1,1,26,3,2,1,2, ,1,2, ,2,1,0,1,0,0,7,5,2009,1413,9,2122,2, ,1,30,1,33,9,1,1,1,9211, ,4,1
2009,5,26,1413,1,2,17,1,0,1,1,33,2,2,1,2, ,1,2, ,1,1,0,0,0,1,26,5,2009,1413,1,1122,2, ,1,19,1,44,2,2,9,1,7221, ,4,1
2009,5,5,1412,1,2,23,1,1,0,1,22,1,1,1,2, ,1,2, ,3,99,99,99,99,99,29,4,2009,1412,2,1112,1,1,1,29,1,22,1,2,1,2, ,9,4,1
2009,5,16,1411,1,2,45,1,1,0,2,10,1,2,1,2, ,1,2, ,2,99,99,99,99,99,14,5,2009,1411,2,1122,9, ,1,99,2,10,1,2,1,1,5220, ,4,1
2009,5,18,1411,1,2,24,1,0,1,1,26,2,2,1,2, ,1,2, ,1,99,99,99,99,99,17,5,2009,1411,2,2122,9, ,1,99,2,10,2,2,1,1,9211, ,4,1
2009,5,5,1409,1,2,20,1,1,0,1,33,1,1,1,2, ,1,2, ,2,99,99,99,99,99,4,5,2009,1409,1,2122,2, ,1,24,1,26,1,1,1,1,9313, ,4,1
2009,5,29,1406,1,2,22,1,0,1,1,26,2,2,1,2, ,1,2, ,1,0,0,0,0,0,29,5,2009,1406,2,1222,1,9,1,26,1,26,2,2,1,1,9211, ,3, 
2009,5,25,1405,1,2,17,1,1,0,2,10,3,2,1,2, ,1,2, ,2,1,0,0,1,0,21,5,2009,1405,2,1122,2, ,1,22,2,10,3,2,1,1,9211, ,4,1
2009,5,27,1404,1,2,47,1,0,1,2,10,2,2,1,2, ,1,2, ,1,1,0,1,0,0,26,5,2009,1404,1,2122,2, ,1,99,2,10,2,2,1,1,5220, ,4,1
2009,5,18,1401,1,2,34,1,1,0,1,46,2,2,1,1,3310, ,2, ,1,0,0,0,0,0,18,5,2009,1401,2,1122,2, ,1,34,1,46,2,1,1,1,3310, ,4,1
2009,5,18,1401,1,2,21,1,1,0,1,46,2,2,1,2, ,1,2, ,1,1,0,0,1,0,99,99,9999,9999,9,1222,2, ,1,20,1,26,2,2,1,1,8323, ,4,1
2009,5,20,1401,1,2,27,1,1,0,1,46,2,1,1,1,5220, ,2, ,1,0,0,0,0,0,16,5,2009,1401,1,1121,2, ,1,33,1,46,2,2,1,1,2411, ,4,1
2009,5,21,1401,1,2,59,1,0,1,2,10,2,2,1,2, ,1,9, ,1,1,0,1,0,0,20,5,2009,9999,2,1122,2, ,1,61,2,10,2,6,2,1,5220, ,4,1
